Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves apbūves laukums, m2;Būves kopplatība, m2;Būves būvtilpums, m3;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas zemākais stāvs;Telpu grupas augstākais stāvs;Telpu grupas platība, m2;Dzīvokļa kopplatība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;mat_223;mat_238;mat_214;mat_212;mat_215;mat_232;mat_243;mat_537;mat_213;mat_211;mat_545;mat_227;mat_216;mat_226;mat_224;mat_222;mat_231;mat_244;mat_241;mat_235;mat_234
50000.0;122.24;1;3;945.9;2814.1;9951.0;1980;28;2;2;55.8;48.7;8;2;57.076944;24.323611;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22000.0;47.12;1;5;1446.0;7201.7;22541.0;1975;32;5;5;31.8;29.0;7;1;56.858611;24.349722;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6000.0;308.31;3;2;154.1;186.7;658.0;1920;55;1;1;50.6;47.8;5;2;56.7425;24.394167;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178980.0;147.61;1;4;2718.4;7464.7;24622.0;2022;0;4;4;80.7;74.5;7;4;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188300.0;181.45;1;4;2718.4;7464.7;24622.0;2022;0;1;1;99.2;74.5;7;4;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13000.0;63.92;1;5;712.3;3611.6;10819.0;1977;20;5;5;39.2;36.5;6;2;56.858611;24.349722;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000.0;102.72;1;10;352.0;2669.8;9405.0;1975;31;3;3;38.0;32.7;6;1;56.858611;24.349722;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
106154.0;102.98;1;4;2718.4;7464.7;24622.0;2022;0;2;2;56.3;42.6;4;2;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168480.0;147.79;1;4;2718.4;7464.7;24622.0;2022;0;4;4;80.8;74.6;7;4;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8000.0;36.7;1;5;698.4;3347.8;10864.0;1967;29;2;2;31.3;28.7;6;1;56.787222;23.941944;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49600.0;43.49;1;5;540.3;2564.2;8564.0;1969;20;4;4;49.3;45.9;9;2;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194880.0;147.61;1;4;2718.4;7464.7;24622.0;2022;0;4;4;80.7;74.5;7;4;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26000.0;97.94;1;3;864.9;2686.1;8483.0;1983;25;3;3;56.3;48.6;8;2;56.7425;24.394167;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195980.0;147.24;1;4;2718.4;7464.7;24622.0;2022;0;3;3;80.5;74.3;7;4;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147684.0;117.43;1;4;2718.4;7464.7;24622.0;2022;0;3;3;64.2;59.8;6;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1000.0;26.69;1;3;551.2;1725.5;5895.0;1969;30;3;3;58.0;58.0;7;3;57.155;24.857778;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222541.0;219.1;2;5;1066.7;4384.6;13138.0;2022;0;4;4;96.2;87.5;8;4;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
218685.0;221.61;2;5;1066.7;4384.6;13138.0;2022;0;2;2;97.3;88.8;8;4;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
34000.0;31.96;1;10;606.0;5234.6;17462.0;1979;39;4;4;50.3;47.8;9;2;56.858611;24.349722;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47000.0;64.64;1;4;626.6;2462.5;7500.0;1971;30;4;4;51.6;45.6;7;2;57.155;24.857778;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45000.0;48.85;1;5;1089.9;5234.7;16737.0;1969;16;5;5;48.1;45.3;7;2;56.787222;23.941944;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197200.0;146.88;1;4;2718.4;7464.7;24622.0;2022;0;2;2;80.3;74.1;7;4;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195601.0;187.9;2;5;1066.7;4384.6;13138.0;2022;0;4;4;82.5;73.8;6;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
180000.0;260.24;2;2;432.0;595.6;1958.0;2022;0;1;2;149.4;119.0;13;5;57.155;24.857778;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
137891.0;133.24;2;5;1066.7;4384.6;13138.0;2022;0;4;4;58.5;49.8;4;2;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
103230.0;81.34;2;4;886.1;3623.9;12164.0;2022;0;4;4;54.9;51.2;4;2;57.076944;24.323611;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32000.0;64.05;1;5;1808.0;8432.0;27314.0;1987;17;3;3;55.8;52.3;7;2;56.858611;24.349722;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185600.0;147.61;1;4;2718.4;7464.7;24622.0;2022;0;3;3;80.7;74.5;7;4;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157260.0;119.44;1;4;2718.4;7464.7;24622.0;2022;0;4;4;65.3;60.9;7;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44800.0;42.56;1;5;702.8;3651.0;10996.0;1972;30;4;4;47.1;44.3;7;2;56.787222;23.941944;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180305.0;147.24;1;4;2718.4;7464.7;24622.0;2022;0;4;4;80.5;74.3;7;4;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116484.0;102.98;1;4;2718.4;7464.7;24622.0;2022;0;2;2;56.3;42.6;4;2;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24000.0;49.2;1;5;1020.2;5560.3;16376.0;1967;30;4;4;62.1;59.3;9;4;57.0925;24.546389;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149930.0;119.81;1;4;2718.4;7464.7;24622.0;2022;0;4;4;65.5;61.1;7;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124400.0;86.15;1;4;2718.4;7464.7;24622.0;2022;0;4;4;47.1;42.7;4;2;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163600.0;131.69;1;4;2718.4;7464.7;24622.0;2022;0;1;1;72.0;59.8;6;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170000.0;169.68;2;5;1066.7;4384.6;13138.0;2022;0;4;4;74.5;65.8;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
164000.0;170.36;2;5;1066.7;4384.6;13138.0;2022;0;2;2;74.8;66.3;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
70000.0;33.92;1;6;920.3;4636.6;14391.0;1977;16;1;1;68.5;61.5;5;3;56.832222;24.226667;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146500.0;117.43;1;4;2718.4;7464.7;24622.0;2022;0;4;4;64.2;59.8;6;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157200.0;117.43;1;4;2718.4;7464.7;24622.0;2022;0;3;3;64.2;59.8;6;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169585.0;146.88;1;4;2718.4;7464.7;24622.0;2022;0;3;3;80.3;74.1;7;4;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156700.0;117.24;1;4;2718.4;7464.7;24622.0;2022;0;2;2;64.1;59.7;6;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61500.0;128.16;1;3;560.7;1843.6;5837.0;1970;10;2;2;64.7;57.4;9;2;56.858611;24.349722;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
64000.0;52.38;1;5;642.7;3176.1;10315.0;1992;0;5;5;71.2;63.2;8;3;57.0925;24.546389;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100000.0;72.27;1;5;1309.2;6424.4;23142.0;2006;14;4;4;79.0;72.8;8;3;56.858611;24.349722;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35500.0;111.87;1;4;709.4;2657.3;9199.0;1973;15;2;2;36.3;36.3;6;2;57.155;24.857778;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114000.0;54.2;1;5;2017.8;7911.4;31061.0;2008;0;5;5;58.7;51.2;4;2;56.858611;24.349722;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181205.0;147.24;1;4;2718.4;7464.7;24622.0;2022;0;4;4;80.5;74.3;7;4;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47400.0;261.71;1;3;402.2;1347.8;4343.0;1975;20;1;1;54.0;50.9;6;2;56.858611;24.349722;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147500.0;117.61;1;4;2718.4;7464.7;24622.0;2022;0;4;4;64.3;59.9;6;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
113410.0;61.77;1;5;2017.8;7911.4;31061.0;2008;0;3;3;66.9;63.7;6;3;56.858611;24.349722;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
158700.0;119.81;1;4;2718.4;7464.7;24622.0;2022;0;2;2;65.5;61.1;7;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111745.0;86.15;1;4;2718.4;7464.7;24622.0;2022;0;3;3;47.1;42.7;4;2;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111154.0;85.78;1;4;2718.4;7464.7;24622.0;2022;0;4;4;46.9;42.5;4;2;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51000.0;107.75;1;5;1828.0;8414.1;28692.0;1990;29;4;4;69.1;62.0;10;3;56.858611;24.349722;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55000.0;97.27;1;5;1615.2;6758.2;22497.0;1982;28;3;3;55.4;52.2;7;2;56.858611;24.349722;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35000.0;71.0;1;5;1446.0;7201.7;22541.0;1975;32;2;2;46.9;44.1;8;2;56.858611;24.349722;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164900.0;134.07;1;4;2718.4;7464.7;24622.0;2022;0;1;1;73.3;61.1;7;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42000.0;88.49;1;2;424.4;661.2;2345.0;1962;26;2;2;42.7;42.7;5;2;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16000.0;29.42;1;9;897.3;6921.6;23497.0;1979;17;5;5;52.4;49.0;8;2;56.858611;24.349722;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144930.0;119.26;1;4;2718.4;7464.7;24622.0;2022;0;2;2;65.2;60.8;7;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43000.0;39.58;1;6;808.0;3610.7;12869.0;1965;30;4;4;48.4;45.2;7;2;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50000.0;189.49;1;4;298.5;1196.1;3723.0;2012;0;1;1;73.4;65.5;6;3;57.155;24.857778;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14229.0;51.82;1;5;1369.8;6101.9;20989.0;1983;20;2;2;33.3;33.3;5;1;57.076944;24.323611;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
67000.0;75.86;2;4;885.8;3632.8;12172.0;2021;0;1;1;51.2;47.4;4;2;57.076944;24.323611;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
50000.0;173.89;1;3;632.3;1644.2;5703.0;1984;10;2;2;72.4;68.9;10;3;56.744444;24.721389;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25000.0;476.09;2;2;346.4;462.9;2074.0;1987;18;1;1;38.3;38.3;5;2;57.155;24.857778;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28457.44;87.65;1;5;678.0;3110.4;8634.0;1982;20;1;1;67.7;64.3;8;3;57.155;24.857778;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
74550.0;92.15;1;3;521.4;1135.9;4168.0;1997;0;3;3;69.7;64.8;7;3;57.155;24.857778;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
47500.0;56.71;1;5;1471.0;7277.0;23664.0;1971;23;5;5;44.6;44.6;6;2;56.858611;24.349722;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27300.0;65.86;1;5;999.3;4093.6;13390.0;1987;18;3;3;33.1;33.1;6;1;56.875;24.119167;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33000.0;49.48;1;5;593.4;2882.4;9493.0;1971;30;5;5;44.1;41.7;6;2;56.875;24.119167;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34500.0;73.22;1;5;640.2;2946.0;10371.0;1993;24;5;5;37.1;37.1;4;1;57.155;24.857778;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44000.0;39.14;1;10;606.0;5234.6;17462.0;1979;39;1;1;61.6;58.9;10;3;56.858611;24.349722;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61855.67;99.98;1;5;650.5;3169.0;10315.0;1992;0;4;4;70.6;62.6;8;3;57.0925;24.546389;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162708.0;113.5;1;4;364.7;965.5;4220.0;2021;0;2;2;69.6;65.0;6;3;56.900833;24.047778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
75000.0;99.79;1;6;456.2;2302.9;6740.0;2002;15;1;4;88.4;85.1;10;3;56.836667;24.496111;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
230000.0;349.46;1;2;550.6;850.0;3204.0;2007;0;2;2;142.1;131.3;10;4;56.900833;24.047778;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
130000.0;323.15;1;2;550.6;850.0;3204.0;2007;0;1;1;131.4;115.3;8;4;56.900833;24.047778;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
20000.0;42.68;1;4;522.2;1672.4;6959.0;1964;14;3;3;33.0;33.0;1;1;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176578.5;121.49;1;4;364.7;965.5;4220.0;2021;0;1;1;74.5;65.7;6;3;56.900833;24.047778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
72000.0;44.62;1;5;716.1;3447.6;11563.0;1975;15;3;3;73.8;71.0;9;4;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149900.0;116.7;1;4;2718.4;7464.7;24622.0;2022;0;3;3;63.8;59.4;6;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153200.0;117.79;1;4;2718.4;7464.7;24622.0;2022;0;3;3;64.4;60.0;6;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183500.0;168.31;2;5;1066.7;4384.6;13138.0;2022;0;3;3;73.9;65.4;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
50000.0;46.38;1;6;1428.7;7181.2;23923.0;1985;30;5;5;55.2;51.3;7;2;56.787222;23.941944;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125900.0;103.34;1;4;2718.4;7464.7;24622.0;2022;0;2;2;56.5;42.8;4;2;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97000.0;141.13;1;3;484.9;1183.6;4272.0;1975;30;3;3;76.1;69.1;11;3;57.076944;24.323611;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65000.0;70.4;1;4;444.7;1201.7;4887.0;2007;30;3;3;68.5;68.5;6;3;57.0925;24.546389;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
158900.0;119.44;1;4;2718.4;7464.7;24622.0;2022;0;2;2;65.3;60.9;7;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36000.0;38.74;1;5;736.7;2823.1;10547.0;1986;17;3;3;53.8;52.2;7;2;56.836667;24.496111;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160500.0;117.06;1;4;2718.4;7464.7;24622.0;2022;0;2;2;64.0;59.6;6;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81000.0;42.15;1;5;935.3;4588.6;15787.0;2007;14;3;3;60.0;55.0;5;2;56.858611;24.349722;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6000.0;225.57;1;3;1032.5;3281.4;10874.0;1973;30;1;1;68.8;68.8;11;3;56.7425;24.394167;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31000.0;35.9;1;6;540.4;2553.2;8543.0;1970;20;4;4;26.9;26.9;4;1;56.787222;23.941944;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195000.0;262.16;2;2;444.0;604.8;2007.0;2019;0;1;2;150.5;120.0;13;5;57.155;24.857778;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24000.0;44.35;1;4;758.7;3297.5;10318.0;1974;16;3;3;50.7;44.7;8;2;56.832222;24.226667;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28000.0;52.12;1;5;676.4;3100.6;10697.0;2003;15;2;2;34.6;34.6;3;1;56.787222;23.941944;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
227025.0;158.51;1;4;364.7;965.5;4220.0;2021;0;2;2;97.2;92.4;8;4;56.900833;24.047778;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30000.0;67.69;1;5;814.2;3949.6;15570.0;1981;25;1;1;67.3;64.3;8;3;56.858611;24.349722;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139900.0;123.65;1;4;2718.4;7464.7;24622.0;2022;0;1;1;67.6;54.9;6;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
69000.0;91.13;1;3;756.9;2330.1;7875.0;1976;30;1;1;58.8;51.6;8;2;57.076944;24.323611;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117000.0;86.15;1;4;2718.4;7464.7;24622.0;2022;0;3;3;47.1;42.7;4;2;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164500.0;117.79;1;4;2718.4;7464.7;24622.0;2022;0;4;4;64.4;60.0;6;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55000.0;73.84;1;4;838.5;3285.1;11234.0;1990;10;4;4;53.8;50.7;7;2;57.155;24.857778;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4389.56;98.43;1;10;352.0;2669.8;9405.0;1975;31;6;6;36.3;33.6;5;1;56.858611;24.349722;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
104000.0;155.94;1;4;311.1;1072.3;2942.0;2008;0;1;1;74.8;66.1;5;2;56.875;24.119167;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55000.0;44.22;1;4;1359.2;5036.6;17234.0;1980;16;3;3;54.4;51.3;7;2;56.832222;24.226667;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
95000.0;225.93;2;2;790.7;1293.5;4626.0;2019;0;1;2;70.3;70.3;4;3;57.155;24.857778;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8000.0;37.94;1;3;378.6;906.6;3123.0;1965;30;1;1;13.2;13.2;4;1;56.858611;24.349722;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
33000.0;155.49;1;3;816.6;2658.4;8719.0;1977;20;3;3;52.5;49.1;8;2;56.858611;24.349722;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22000.0;109.15;1;5;814.2;3949.6;15570.0;1981;25;1;1;54.7;51.7;7;2;56.858611;24.349722;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124070.0;86.52;1;4;2718.4;7464.7;24622.0;2022;0;4;4;47.3;42.9;4;2;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55000.0;53.2;2;6;1678.9;7575.7;20256.0;2005;14;2;2;72.9;68.3;7;6;56.875;24.119167;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40000.0;39.37;1;6;553.5;2948.6;10238.0;2007;14;1;1;54.4;50.1;5;2;56.858611;24.349722;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141400.0;108.83;1;4;2718.4;7464.7;24622.0;2022;0;4;4;59.5;55.1;6;3;56.900833;24.047778;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32000.0;85.65;1;3;413.6;1237.8;4293.0;1966;34;2;2;39.3;39.3;6;2;57.155;24.857778;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130000.0;324.99;1;2;397.9;533.0;1919.0;2021;0;1;2;87.9;87.9;9;4;57.155;24.857778;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
20000.0;69.41;1;5;709.9;3592.8;10946.0;1977;25;5;5;46.4;44.0;8;2;56.787222;23.941944;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170000.0;496.24;1;2;369.0;531.1;1751.0;2007;3;1;2;196.2;175.9;13;5;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
125000.0;224.65;2;2;790.7;1293.5;4626.0;2019;0;1;2;69.9;69.9;4;3;57.155;24.857778;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
181084.0;169.37;2;5;1044.8;4309.1;13652.0;2023;0;2;2;73.0;64.6;5;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
37000.0;109.88;1;10;348.0;2643.5;9381.0;1972;25;6;6;39.1;33.8;6;1;56.858611;24.349722;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62000.0;107.21;1;5;1369.8;6101.9;20989.0;1983;20;4;4;68.9;61.4;9;3;57.076944;24.323611;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175921.0;220.18;2;5;1044.8;4309.1;13652.0;2023;0;4;4;94.9;86.5;8;4;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
25000.0;18.01;1;5;771.2;2955.2;10429.0;1986;0;4;4;53.1;51.5;7;2;56.836667;24.496111;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30000.0;85.44;1;4;961.9;3645.3;12726.0;1980;27;2;2;60.9;53.7;8;2;57.076944;24.323611;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
32000.0;88.07;1;5;807.8;3402.0;11370.0;1969;30;2;2;46.9;43.7;7;2;56.858611;24.349722;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
230000.0;289.78;1;3;487.3;1253.8;2849.0;1998;22;1;2;156.6;137.9;11;4;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
200358.0;188.86;2;5;1044.8;4309.1;13652.0;2023;0;3;3;81.4;72.9;6;3;56.900833;24.047778;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
39000.0;39.97;1;5;1808.0;8432.0;27314.0;1987;17;5;5;32.8;32.8;2;1;56.858611;24.349722;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45000.0;44.23;1;10;928.4;7620.9;24335.0;1978;31;4;4;51.3;48.6;8;2;56.787222;23.941944;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116000.0;74.63;1;4;4488.3;9762.6;37744.0;2007;18;3;3;59.7;56.4;6;3;57.076944;24.323611;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36500.0;59.49;1;5;715.0;3446.3;11133.0;1982;16;5;5;39.0;36.3;6;2;56.875;24.119167;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
65000.0;115.05;1;3;408.7;1184.2;4165.0;1976;30;2;2;61.2;54.5;9;2;57.076944;24.323611;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
