Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
1000.0;1;5;5871.8;1981;29.0;62.4;8;3;55.875;26.535556;4.0;2023;0;0;0;1
25000.0;1;5;2077.2;1990;15.0;53.7;7;2;55.875;26.535556;3.0;2023;0;0;0;1
3500.0;1;9;5751.4;1991;20.0;56.6;7;2;55.875;26.535556;4.0;2024;0;0;0;1
11000.0;1;5;2684.5;1961;30.0;41.4;6;2;55.875;26.535556;4.0;2024;0;0;0;1
5000.0;1;3;947.4;1959;45.0;42.1;5;2;55.875;26.535556;1.0;2024;0;0;0;1
11000.0;1;5;2684.5;1961;30.0;41.4;6;2;55.875;26.535556;4.0;2024;0;0;0;1
6000.0;1;5;2230.8;1962;30.0;40.7;5;2;55.875;26.535556;4.0;2024;0;0;0;1
3400.0;1;5;5871.8;1981;29.0;32.0;5;1;55.875;26.535556;2.0;2024;0;0;0;1
54000.0;1;6;2254.2;2006;5.0;79.6;9;3;55.875;26.535556;3.0;2024;0;0;0;1
7000.0;1;9;3940.2;1970;31.0;48.2;7;2;55.875;26.535556;6.0;2024;1;0;0;0
6000.0;1;5;2358.0;1972;30.0;24.7;4;1;55.875;26.535556;1.0;2024;1;0;0;0
5260.0;3;2;577.7;1958;50.0;30.3;6;1;55.875;26.535556;2.0;2024;1;0;0;0
39000.0;1;6;2403.9;2007;14.0;54.7;3;2;55.875;26.535556;4.0;2024;1;0;0;0
47700.0;1;6;3684.4;1994;10.0;68.3;9;3;55.875;26.535556;5.0;2024;1;0;0;0
23300.0;1;6;2254.2;2006;5.0;59.7;6;2;55.875;26.535556;5.0;2024;1;0;0;0
47500.0;1;5;5871.8;1981;29.0;62.3;8;3;55.875;26.535556;5.0;2024;1;0;0;0
5500.0;1;5;6472.6;1968;30.0;49.8;7;2;55.875;26.535556;5.0;2024;1;0;0;0
35700.0;1;9;5751.4;1991;20.0;69.4;9;3;55.875;26.535556;6.0;2024;1;0;0;0
7930.0;1;5;3714.9;1977;20.0;66.7;8;3;55.875;26.535556;5.0;2024;1;0;0;0
4000.0;1;5;6472.6;1968;30.0;26.3;4;1;55.875;26.535556;2.0;2024;1;0;0;0
2700.0;3;2;577.7;1958;50.0;30.5;6;1;55.875;26.535556;2.0;2024;1;0;0;0
6000.0;1;5;3043.3;1987;10.0;53.9;6;2;55.875;26.535556;2.0;2023;0;0;0;1
2900.0;3;2;577.7;1958;50.0;30.5;6;1;55.875;26.535556;2.0;2024;1;0;0;0
4000.0;3;1;227.8;1930;50.0;63.4;8;3;55.875;26.535556;0.0;2024;1;0;0;0
6500.0;1;5;2662.0;1962;40.0;44.9;6;2;55.875;26.535556;4.0;2024;1;0;0;0
37500.0;1;5;2230.8;1962;30.0;40.4;5;2;55.875;26.535556;3.0;2024;0;0;1;0
37500.0;1;5;2230.8;1962;30.0;42.8;5;2;55.875;26.535556;3.0;2024;0;0;1;0
20000.0;1;5;3714.9;1977;20.0;54.0;7;2;55.875;26.535556;1.0;2024;0;0;1;0
17000.0;1;9;3940.2;1970;31.0;46.6;7;2;55.875;26.535556;3.0;2024;0;0;1;0
5000.0;1;5;5871.8;1981;29.0;32.0;5;1;55.875;26.535556;2.0;2024;0;0;1;0
8000.0;1;5;2358.0;1972;30.0;34.8;6;2;55.875;26.535556;1.0;2024;0;0;1;0
14000.0;1;5;2684.5;1961;30.0;42.8;6;2;55.875;26.535556;2.0;2024;0;0;1;0
7000.0;1;9;3940.2;1970;31.0;48.2;7;2;55.875;26.535556;6.0;2024;0;0;1;0
19800.0;1;5;6472.6;1968;30.0;48.9;7;2;55.875;26.535556;4.0;2024;0;0;1;0
10200.0;1;3;574.4;1964;40.0;43.7;6;2;55.875;26.535556;3.0;2024;0;0;1;0
5700.0;1;5;4786.4;1967;30.0;49.5;7;2;55.875;26.535556;5.0;2024;0;1;0;0
20000.0;1;5;3310.1;1977;40.0;60.9;7;3;55.875;26.535556;1.0;2024;0;0;1;0
18300.0;1;5;2077.2;1990;15.0;56.0;7;2;55.875;26.535556;3.0;2024;0;0;1;0
8000.0;1;5;5361.0;1989;30.0;46.4;5;2;55.875;26.535556;2.0;2024;0;1;0;0
30000.0;1;5;5719.6;1974;30.0;66.2;8;3;55.875;26.535556;4.0;2024;0;1;0;0
65000.0;1;9;5751.4;1991;20.0;88.5;9;4;55.875;26.535556;1.0;2024;0;1;0;0
40000.0;1;5;5871.8;1981;29.0;60.5;8;4;55.875;26.535556;4.0;2024;0;1;0;0
33500.0;1;3;651.2;1959;36.0;41.3;3;2;55.875;26.535556;3.0;2024;0;1;0;0
16200.0;1;5;3000.8;1991;10.0;67.8;8;3;55.875;26.535556;1.0;2024;0;0;1;0
15500.0;1;5;3718.8;1973;30.0;40.6;6;2;55.875;26.535556;4.0;2024;0;1;0;0
16500.0;1;5;3310.1;1977;40.0;29.2;4;1;55.875;26.535556;1.0;2024;0;1;0;0
4000.0;3;2;577.7;1958;50.0;29.7;6;1;55.875;26.535556;1.0;2024;0;1;0;0
18000.0;1;5;4964.8;1974;30.0;62.1;8;3;55.875;26.535556;5.0;2024;0;1;0;0
2000.0;1;5;5871.8;1981;29.0;46.9;7;2;55.875;26.535556;3.0;2024;0;0;0;1
26500.0;1;5;3043.3;1987;10.0;53.9;6;2;55.875;26.535556;2.0;2024;0;0;0;1
2000.0;1;3;1296.8;1964;45.0;30.0;4;1;56.499444;25.878333;2.0;2018;0;0;1;0
7800.0;1;5;4449.5;1984;20.0;36.9;4;1;56.499444;25.878333;5.0;2023;0;0;0;1
22600.0;1;5;4816.5;1974;25.0;55.3;7;2;56.499444;25.878333;1.0;2023;0;0;0;1
4600.0;1;5;2548.6;1988;10.0;47.0;7;2;56.499444;25.878333;3.0;2024;0;0;0;1
13000.0;1;5;4985.9;1974;30.0;38.6;6;2;56.499444;25.878333;2.0;2024;0;0;0;1
11500.0;1;5;3850.3;1978;29.0;35.3;4;1;56.499444;25.878333;3.0;2024;0;0;0;1
16200.0;1;3;1678.3;1986;10.0;61.3;11;3;56.499444;25.878333;2.0;2023;1;0;0;0
7900.0;1;5;7562.1;1985;23.0;52.8;7;2;56.499444;25.878333;4.0;2020;0;1;0;0
8000.0;1;5;4449.5;1984;20.0;36.3;4;1;56.499444;25.878333;1.0;2024;0;0;0;1
42000.0;1;4;3787.5;1987;27.0;69.6;9;3;56.499444;25.878333;1.0;2024;0;0;0;1
21000.0;1;5;5060.6;1980;20.0;44.1;6;2;56.499444;25.878333;1.0;2023;0;1;0;0
8900.0;1;5;4449.5;1984;20.0;37.7;4;1;56.499444;25.878333;2.0;2024;0;0;0;1
10200.0;1;5;2477.0;1985;15.0;38.8;6;2;56.499444;25.878333;2.0;2024;0;0;0;1
2400.0;1;5;2472.6;1986;28.0;31.7;5;1;56.499444;25.878333;4.0;2024;0;0;0;1
18000.0;1;5;2487.0;1984;20.0;46.1;7;2;56.499444;25.878333;5.0;2024;0;0;0;1
10400.0;1;5;5027.7;1978;36.0;43.4;6;2;56.499444;25.878333;1.0;2024;0;0;0;1
8050.0;1;4;2128.6;1991;26.0;34.2;5;1;56.499444;25.878333;3.0;2024;0;0;0;1
10000.0;1;3;1747.4;1987;20.0;61.8;11;3;56.499444;25.878333;1.0;2024;0;0;0;1
10400.0;1;5;2578.0;1985;20.0;34.0;5;1;56.499444;25.878333;5.0;2024;0;0;0;1
15000.0;1;5;4816.5;1974;25.0;56.1;7;2;56.499444;25.878333;4.0;2024;0;0;0;1
8000.0;1;3;1296.8;1964;45.0;42.0;5;2;56.499444;25.878333;1.0;2024;0;0;0;1
11100.0;1;5;2578.0;1985;20.0;32.7;5;1;56.499444;25.878333;3.0;2024;0;0;0;1
7900.0;1;5;2499.2;1987;28.0;35.8;5;2;56.499444;25.878333;1.0;2024;0;0;0;1
8800.0;1;5;4449.5;1984;20.0;37.8;4;1;56.499444;25.878333;3.0;2024;0;0;0;1
13500.0;1;5;6216.4;1992;10.0;54.8;7;2;56.499444;25.878333;5.0;2024;0;0;0;1
16000.0;1;5;5785.4;1978;29.0;48.3;6;2;56.499444;25.878333;3.0;2024;0;0;0;1
24000.0;1;5;4985.9;1974;30.0;60.6;9;4;56.499444;25.878333;3.0;2024;0;0;0;1
13000.0;1;3;1678.3;1986;10.0;61.3;11;3;56.499444;25.878333;2.0;2024;0;0;0;1
4000.0;1;5;4449.5;1984;20.0;37.8;4;1;56.499444;25.878333;1.0;2024;1;0;0;0
5000.0;1;5;4952.9;1976;20.0;38.1;6;2;56.499444;25.878333;3.0;2024;1;0;0;0
14000.0;1;5;4952.9;1976;20.0;60.3;8;3;56.499444;25.878333;4.0;2024;1;0;0;0
1500.0;2;2;263.4;1952;55.0;40.7;7;3;56.499444;25.878333;1.0;2024;1;0;0;0
7000.0;1;5;2548.6;1988;10.0;40.5;6;2;56.499444;25.878333;5.0;2024;1;0;0;0
6000.0;1;5;5027.7;1978;36.0;45.8;7;2;56.499444;25.878333;4.0;2024;1;0;0;0
13000.0;1;5;2472.6;1986;28.0;31.2;5;1;56.499444;25.878333;2.0;2024;1;0;0;0
25000.0;1;5;6218.4;1992;10.0;46.1;6;2;56.499444;25.878333;3.0;2024;1;0;0;0
12000.0;1;5;4977.0;1977;30.0;45.9;7;2;56.499444;25.878333;4.0;2024;1;0;0;0
7500.0;1;5;5027.7;1978;36.0;31.8;5;1;56.499444;25.878333;5.0;2024;1;0;0;0
3000.0;1;4;2277.1;1965;40.0;43.3;7;2;56.499444;25.878333;2.0;2024;1;0;0;0
28500.0;1;5;7562.1;1985;23.0;52.7;4;2;56.499444;25.878333;2.5;2024;1;0;0;0
29000.0;1;9;2460.6;1981;20.0;65.5;9;3;56.499444;25.878333;6.0;2024;1;0;0;0
14000.0;1;5;4952.9;1976;20.0;60.8;9;4;56.499444;25.878333;5.0;2024;1;0;0;0
16000.0;1;5;2560.8;1987;10.0;61.1;10;4;56.499444;25.878333;5.0;2024;1;0;0;0
14500.0;1;5;3382.6;1989;10.0;39.0;6;2;56.499444;25.878333;4.0;2024;1;0;0;0
4900.0;2;3;684.1;1966;30.0;45.0;5;2;56.499444;25.878333;2.0;2024;1;0;0;0
1000.0;1;5;2578.0;1985;20.0;31.6;5;1;56.499444;25.878333;5.0;2024;1;0;0;0
20000.0;1;5;2524.6;1989;26.0;46.4;7;2;56.499444;25.878333;3.0;2024;1;0;0;0
10000.0;1;5;4449.5;1984;20.0;38.8;4;1;56.499444;25.878333;5.0;2024;1;0;0;0
38000.0;1;5;4918.0;1990;25.0;64.2;8;3;56.499444;25.878333;5.0;2024;1;0;0;0
22000.0;1;5;5060.6;1980;20.0;61.8;9;4;56.499444;25.878333;3.0;2024;1;0;0;0
14500.0;1;5;2560.8;1987;10.0;46.1;7;2;56.499444;25.878333;5.0;2024;1;0;0;0
10000.0;1;9;2324.2;1982;16.0;64.7;9;3;56.499444;25.878333;6.0;2024;1;0;0;0
30000.0;1;4;2115.8;1966;45.0;43.9;6;2;56.499444;25.878333;4.0;2024;0;0;1;0
12000.0;1;5;2578.0;1985;20.0;45.1;6;2;56.499444;25.878333;1.0;2024;0;0;1;0
9000.0;1;5;2578.0;1985;20.0;32.7;5;1;56.499444;25.878333;3.0;2024;0;0;1;0
15000.0;1;3;1296.8;1964;45.0;42.4;5;2;56.499444;25.878333;1.0;2024;0;0;1;0
4000.0;1;5;1916.7;1980;28.0;34.5;5;1;56.499444;25.878333;2.0;2024;0;0;1;0
4000.0;1;5;2311.0;1981;25.0;44.5;5;1;56.499444;25.878333;4.0;2024;0;0;1;0
21000.0;1;5;3850.3;1978;29.0;55.0;7;2;56.499444;25.878333;4.0;2024;0;0;1;0
14000.0;1;9;2460.6;1981;20.0;65.5;9;3;56.499444;25.878333;6.0;2024;0;0;1;0
4159.0;1;5;5785.4;1978;29.0;45.8;6;2;56.499444;25.878333;4.0;2024;0;0;1;0
10000.0;1;9;2460.6;1981;20.0;51.1;8;2;56.499444;25.878333;3.0;2024;0;0;1;0
3450.0;1;5;3518.1;1975;30.0;38.9;6;2;56.499444;25.878333;5.0;2024;0;0;1;0
5100.0;1;5;3371.9;1981;20.0;39.6;6;2;56.499444;25.878333;3.0;2019;0;0;1;0
18000.0;1;5;2846.1;1994;10.0;54.5;7;2;56.499444;25.878333;3.0;2024;0;0;1;0
3310.0;2;3;658.6;1961;30.0;42.2;5;2;56.499444;25.878333;3.0;2024;0;0;1;0
10500.0;1;5;4950.1;1976;20.0;42.8;6;2;56.499444;25.878333;1.0;2024;0;0;1;0
22000.0;1;5;3850.3;1978;29.0;48.0;6;2;56.499444;25.878333;2.0;2024;0;0;1;0
19500.0;1;5;5785.4;1978;29.0;56.1;7;2;56.499444;25.878333;3.0;2024;0;0;1;0
5000.0;1;5;2548.6;1988;10.0;47.0;7;2;56.499444;25.878333;3.0;2024;0;0;1;0
22000.0;1;9;2460.6;1981;20.0;65.5;9;3;56.499444;25.878333;3.0;2024;0;0;1;0
17000.0;1;5;5785.4;1978;29.0;55.2;7;2;56.499444;25.878333;5.0;2024;0;0;1;0
20000.0;1;5;2472.6;1986;28.0;36.0;5;2;56.499444;25.878333;1.0;2024;0;0;1;0
33000.0;1;3;1656.7;1985;10.0;60.1;11;3;56.499444;25.878333;2.0;2024;0;0;1;0
3300.0;1;5;4985.9;1974;30.0;38.7;6;2;56.499444;25.878333;3.0;2024;0;0;1;0
28000.0;1;5;5978.7;1989;27.0;53.3;7;2;56.499444;25.878333;3.0;2024;0;0;1;0
29000.0;1;5;4816.5;1974;25.0;69.7;8;3;56.499444;25.878333;2.0;2024;0;0;1;0
10000.0;1;3;1700.8;1987;27.0;62.7;11;2;56.499444;25.878333;2.0;2024;0;0;1;0
27000.0;1;5;5921.4;1976;30.0;56.2;7;2;56.499444;25.878333;5.0;2024;0;0;1;0
10500.0;1;5;4977.0;1977;30.0;30.7;6;1;56.499444;25.878333;5.0;2022;0;1;0;0
10500.0;1;5;5027.7;1978;36.0;42.6;6;2;56.499444;25.878333;1.0;2024;0;0;1;0
15000.0;1;9;2324.2;1982;16.0;51.8;8;2;56.499444;25.878333;5.0;2024;0;0;1;0
21000.0;1;5;6218.4;1992;10.0;45.7;6;2;56.499444;25.878333;5.0;2024;0;1;0;0
1800.0;1;5;5035.1;1982;28.0;44.8;6;2;56.499444;25.878333;1.0;2024;0;1;0;0
13600.0;1;5;5785.4;1978;29.0;56.1;7;2;56.499444;25.878333;5.0;2024;0;0;1;0
4700.0;4;2;179.8;1930;50.0;44.6;6;2;56.499444;25.878333;2.0;2024;0;0;1;0
10000.0;1;5;4944.6;1976;30.0;38.2;6;2;56.499444;25.878333;3.0;2024;0;1;0;0
3000.0;4;2;179.8;1930;50.0;30.2;6;1;56.499444;25.878333;1.0;2024;0;0;1;0
29000.0;1;5;5978.7;1989;27.0;53.3;7;2;56.499444;25.878333;3.0;2024;0;1;0;0
9900.0;1;5;4950.1;1976;20.0;28.4;4;1;56.499444;25.878333;1.0;2024;0;1;0;0
35000.0;1;5;2472.6;1986;28.0;58.8;7;3;56.499444;25.878333;1.0;2024;0;1;0;0
7000.0;1;5;2846.1;1994;10.0;33.4;5;1;56.499444;25.878333;5.0;2024;0;1;0;0
5000.0;1;5;4950.1;1976;20.0;45.4;7;2;56.499444;25.878333;5.0;2024;0;1;0;0
17500.0;1;5;4918.0;1990;25.0;88.3;11;4;56.499444;25.878333;5.0;2024;0;1;0;0
29500.0;1;5;4693.0;1984;10.0;67.0;8;3;56.499444;25.878333;1.0;2024;0;1;0;0
13200.0;1;5;5978.7;1989;27.0;53.2;6;2;56.499444;25.878333;5.0;2024;0;1;0;0
10000.0;1;3;1744.7;1990;15.0;60.4;11;3;56.499444;25.878333;2.0;2024;0;1;0;0
10900.0;1;5;2487.0;1984;20.0;46.2;7;2;56.499444;25.878333;4.0;2023;0;0;0;1
14800.0;1;5;2595.8;1985;28.0;31.3;5;1;56.499444;25.878333;2.0;2024;0;1;0;0
16000.0;1;3;1813.2;1963;40.0;52.8;7;3;56.499444;25.878333;3.0;2024;0;0;1;0
7900.0;1;5;2253.4;1986;25.0;53.2;7;2;56.499444;25.878333;5.0;2024;0;0;1;0
11500.0;1;4;2115.8;1966;45.0;30.3;5;2;56.499444;25.878333;3.0;2024;0;1;0;0
8500.0;1;5;2253.4;1986;25.0;38.3;4;1;56.499444;25.878333;3.0;2024;0;1;0;0
7800.0;1;5;2487.0;1984;20.0;31.0;5;1;56.499444;25.878333;5.0;2023;0;0;0;1
13000.0;1;9;2310.5;1982;10.0;51.3;8;2;56.499444;25.878333;2.0;2024;0;1;0;0
15400.0;1;5;2501.2;1987;28.0;61.5;8;3;56.499444;25.878333;3.0;2024;0;1;0;0
10000.0;1;5;2501.2;1987;28.0;46.5;7;2;56.499444;25.878333;2.0;2024;0;1;0;0
2400.0;1;5;5027.7;1978;37.0;28.6;4;1;56.499444;25.878333;1.0;2024;0;1;0;0
10000.0;1;5;7562.1;1985;23.0;46.1;6;2;56.499444;25.878333;5.0;2024;0;1;0;0
6600.0;1;5;2501.2;1987;28.0;46.7;7;2;56.499444;25.878333;4.0;2019;0;1;0;0
10500.0;1;5;3371.9;1981;20.0;39.6;6;2;56.499444;25.878333;2.0;2024;0;1;0;0
10700.0;1;5;4950.1;1976;20.0;42.9;6;2;56.499444;25.878333;1.0;2024;0;1;0;0
19800.0;1;5;2846.1;1994;10.0;33.9;5;1;56.499444;25.878333;2.0;2024;0;1;0;0
15000.0;1;5;4977.0;1977;30.0;29.1;4;1;56.499444;25.878333;1.0;2024;0;0;0;1
60000.0;1;5;4734.7;1980;29.0;46.8;6;2;56.648333;23.713889;4.0;2023;0;0;0;1
22000.0;1;10;5040.6;1980;20.0;49.6;5;2;56.648333;23.713889;6.0;2023;0;0;0;1
17920.0;1;5;4259.1;1978;40.0;27.7;4;1;56.648333;23.713889;1.0;2023;0;1;0;0
42000.0;1;5;7799.3;1993;26.0;69.3;8;3;56.648333;23.713889;5.0;2024;0;0;0;1
12000.0;1;5;3717.8;1980;30.0;45.8;6;2;56.648333;23.713889;4.0;2023;0;0;0;1
49000.0;1;5;2481.1;1972;20.0;50.5;7;2;56.648333;23.713889;3.0;2024;0;0;0;1
12200.0;1;3;1177.5;1960;35.0;29.0;4;2;56.648333;23.713889;3.0;2023;0;0;0;1
45500.0;1;5;2931.0;1989;17.0;56.8;7;2;56.648333;23.713889;5.0;2024;0;0;0;1
64000.0;1;3;2119.2;1958;18.0;49.5;7;2;56.648333;23.713889;1.0;2024;0;0;0;1
82000.0;1;5;6738.6;1984;16.0;85.2;11;4;56.648333;23.713889;3.0;2024;0;0;0;1
37000.0;1;5;4818.7;1980;29.0;55.0;7;2;56.648333;23.713889;3.0;2024;0;0;0;1
25000.0;1;5;4438.1;1988;10.0;37.6;4;1;56.648333;23.713889;1.0;2024;0;0;0;1
38000.0;1;3;1657.2;1994;15.0;42.6;5;1;56.648333;23.713889;2.0;2024;0;0;0;1
55000.0;1;5;5209.7;1982;28.0;53.7;7;2;56.648333;23.713889;2.0;2024;0;0;0;1
12000.0;1;6;8333.8;1972;31.0;33.4;4;1;56.648333;23.713889;3.0;2024;0;0;0;1
10000.0;1;10;7573.8;1973;22.0;32.3;4;1;56.648333;23.713889;5.0;2024;1;0;0;0
70000.0;1;3;2119.2;1958;18.0;70.5;6;3;56.648333;23.713889;1.0;2024;1;0;0;0
7058.09;1;3;593.3;1962;20.0;50.3;6;2;56.648333;23.713889;3.0;2024;1;0;0;0
52000.0;1;5;2794.5;1963;30.0;41.1;4;2;56.648333;23.713889;3.0;2024;1;0;0;0
8000.0;1;5;4252.4;1988;10.0;36.1;5;1;56.648333;23.713889;1.0;2024;1;0;0;0
18500.0;1;5;4403.3;1987;10.0;38.0;4;1;56.648333;23.713889;4.0;2024;1;0;0;0
12000.0;1;5;1932.1;1963;20.0;30.1;4;1;56.648333;23.713889;5.0;2024;1;0;0;0
33000.0;1;5;3349.3;1977;30.0;38.7;6;2;56.648333;23.713889;3.0;2024;1;0;0;0
42000.0;1;4;2291.2;1988;15.0;68.6;8;3;56.648333;23.713889;2.0;2024;1;0;0;0
22000.0;1;5;4759.3;1979;40.0;36.6;5;1;56.648333;23.713889;2.0;2024;1;0;0;0
25000.0;1;5;4759.3;1979;40.0;37.1;5;1;56.648333;23.713889;2.0;2024;1;0;0;0
20000.0;1;5;2518.8;1968;20.0;47.6;7;2;56.648333;23.713889;2.0;2024;1;0;0;0
15000.0;1;5;3349.3;1977;30.0;31.2;5;1;56.648333;23.713889;5.0;2024;1;0;0;0
29998.0;1;5;6406.8;1995;16.0;53.0;6;2;56.648333;23.713889;2.0;2024;1;0;0;0
115000.0;1;4;4065.7;1957;29.0;80.4;6;3;56.648333;23.713889;2.0;2024;1;0;0;0
59000.0;1;5;2779.5;1985;28.0;54.9;6;2;56.648333;23.713889;5.0;2024;1;0;0;0
9000.0;1;5;3847.1;1967;30.0;35.8;5;1;56.648333;23.713889;3.0;2024;1;0;0;0
46550.0;1;3;3127.2;1996;20.0;53.4;7;2;56.648333;23.713889;1.0;2024;1;0;0;0
49900.0;1;5;7797.2;1993;26.0;70.9;7;3;56.648333;23.713889;2.0;2024;1;0;0;0
32500.0;1;5;2524.0;1969;20.0;46.2;7;2;56.648333;23.713889;2.0;2024;1;0;0;0
33800.0;1;5;4456.3;1989;10.0;38.1;4;1;56.648333;23.713889;1.0;2024;1;0;0;0
25000.0;1;3;1227.5;1960;40.0;29.3;6;1;56.648333;23.713889;2.0;2024;1;0;0;0
75000.0;1;4;3039.7;1974;33.0;76.9;8;3;56.648333;23.713889;3.0;2024;1;0;0;0
37000.0;1;5;4759.3;1979;40.0;52.5;7;2;56.648333;23.713889;5.0;2024;1;0;0;0
9000.0;1;3;593.3;1962;20.0;50.3;6;2;56.648333;23.713889;3.0;2024;1;0;0;0
87000.0;1;10;7573.8;1973;22.0;74.6;10;3;56.648333;23.713889;2.0;2024;1;0;0;0
20000.0;1;9;4801.7;1985;20.0;32.1;5;1;56.648333;23.713889;6.0;2024;1;0;0;0
56000.0;1;5;4818.7;1980;29.0;69.3;8;3;56.648333;23.713889;5.0;2024;1;0;0;0
33000.0;1;5;5623.4;1975;20.0;47.3;6;2;56.648333;23.713889;3.0;2024;1;0;0;0
25000.0;1;5;4734.7;1980;29.0;56.4;7;2;56.648333;23.713889;4.0;2024;1;0;0;0
20000.0;1;5;2790.0;1964;30.0;43.2;5;2;56.648333;23.713889;5.0;2024;1;0;0;0
76000.0;1;9;4501.0;1993;0.0;79.6;11;4;56.648333;23.713889;3.0;2024;1;0;0;0
44000.0;1;5;3847.1;1967;30.0;49.1;7;2;56.648333;23.713889;3.0;2024;1;0;0;0
50000.0;1;5;3916.2;1992;0.0;92.1;10;4;56.648333;23.713889;3.0;2024;1;0;0;0
13000.0;1;5;4403.3;1987;10.0;37.8;4;1;56.648333;23.713889;3.0;2024;1;0;0;0
25000.0;1;5;4054.8;1976;20.0;42.6;8;1;56.648333;23.713889;1.0;2024;1;0;0;0
27500.0;1;5;2718.3;1966;30.0;30.7;4;1;56.648333;23.713889;5.0;2024;0;0;1;0
38000.0;1;5;2527.8;1972;30.0;35.1;8;2;56.648333;23.713889;1.0;2024;1;0;0;0
17200.0;1;5;4438.1;1988;10.0;39.4;4;1;56.648333;23.713889;4.0;2024;1;0;0;0
26500.0;1;5;1925.5;1965;30.0;42.0;5;2;56.648333;23.713889;2.0;2024;1;0;0;0
24000.0;1;5;4066.1;1986;40.0;42.7;6;1;56.648333;23.713889;2.0;2024;0;0;1;0
16000.0;1;5;4456.3;1989;10.0;38.6;4;1;56.648333;23.713889;4.0;2024;0;0;1;0
4000.0;1;4;1508.8;1963;35.0;20.0;3;1;56.648333;23.713889;1.0;2024;1;0;0;0
21500.0;1;5;4421.2;1990;10.0;38.8;4;1;56.648333;23.713889;1.0;2024;0;0;1;0
24500.0;1;5;5211.5;1982;29.0;55.3;7;2;56.648333;23.713889;5.0;2024;0;0;1;0
4695.48;1;5;4734.7;1980;29.0;66.6;8;3;56.648333;23.713889;1.0;2001;0;1;0;0
20000.0;1;10;7573.8;1973;22.0;32.1;4;1;56.648333;23.713889;8.0;2024;0;0;1;0
20000.0;1;5;4759.3;1979;40.0;34.7;5;1;56.648333;23.713889;3.0;2024;0;0;1;0
35000.0;4;2;557.0;1954;45.0;83.3;5;3;56.648333;23.713889;1.0;2024;0;0;1;0
16000.0;1;2;221.7;1961;30.0;51.0;6;2;56.648333;23.713889;2.0;2024;0;0;1;0
19000.0;1;5;8307.8;1986;28.0;35.2;4;1;56.648333;23.713889;5.0;2024;0;0;1;0
85000.0;1;5;6738.6;1984;16.0;85.1;11;4;56.648333;23.713889;5.0;2024;0;0;1;0
40000.0;1;3;758.9;1960;30.0;48.6;5;2;56.648333;23.713889;3.0;2024;0;0;1;0
21000.0;1;5;8752.9;1991;16.0;37.3;5;1;56.648333;23.713889;4.0;2024;0;0;1;0
