Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
38000.0;1;9;4801.7;1985;20;59.0;9;3;56.648333;23.713889;3.0;2020;0;0;1;0
1000.0;1;5;4381.5;1978;13;18.3;2;1;56.648333;23.713889;2.0;2020;1;0;0;0
1000.0;1;5;4381.5;1978;13;18.1;2;1;56.648333;23.713889;3.0;2020;1;0;0;0
1000.0;1;5;4381.5;1978;13;17.8;2;1;56.648333;23.713889;3.0;2020;1;0;0;0
1000.0;1;5;4381.5;1978;13;17.7;2;1;56.648333;23.713889;3.0;2020;1;0;0;0
1000.0;1;5;4381.5;1978;13;17.7;2;1;56.648333;23.713889;3.0;2020;1;0;0;0
1000.0;1;5;4381.5;1978;13;17.9;2;1;56.648333;23.713889;3.0;2020;1;0;0;0
1000.0;1;5;4381.5;1978;13;17.9;2;1;56.648333;23.713889;3.0;2020;1;0;0;0
14963.75;1;5;3821.7;1966;20;48.0;7;2;56.648333;23.713889;2.0;2020;0;0;1;0
36000.0;1;4;1552.6;1973;15;53.4;7;2;56.648333;23.713889;3.0;2020;0;0;1;0
12000.0;1;5;4439.6;1988;10;39.2;4;1;56.648333;23.713889;5.0;2020;0;0;1;0
39000.0;1;5;3594.1;1975;20;77.1;10;3;56.648333;23.713889;4.0;2020;0;0;1;0
3000.0;1;4;1508.8;1963;35;12.3;3;1;56.648333;23.713889;1.0;2020;0;0;1;0
13500.0;1;5;5213.3;1982;10;68.9;8;3;56.648333;23.713889;5.0;2020;0;0;1;0
13000.0;1;5;4955.7;1980;20;50.7;7;2;56.648333;23.713889;2.0;2020;0;0;1;0
19000.0;1;5;2884.9;1980;40;36.8;5;1;56.648333;23.713889;5.0;2020;0;0;1;0
21000.0;1;5;4066.1;1986;40;42.5;6;1;56.648333;23.713889;2.0;2020;0;0;1;0
15600.0;1;5;4066.1;1986;40;38.7;6;1;56.648333;23.713889;1.0;2020;0;0;1;0
15000.0;1;5;7798.8;1994;0;52.8;7;2;56.648333;23.713889;4.0;2020;0;0;1;0
9000.0;1;5;6574.8;1985;10;35.3;5;1;56.648333;23.713889;3.0;2020;0;0;1;0
5000.0;1;5;5791.8;1970;15;33.2;5;1;56.648333;23.713889;1.0;2020;0;0;1;0
20000.0;1;5;1932.1;1963;20;42.7;5;2;56.648333;23.713889;3.0;2020;0;0;1;0
57100.0;1;5;4955.7;1980;20;68.7;8;3;56.648333;23.713889;4.0;2020;0;0;1;0
50000.0;1;10;7576.5;1974;20;77.8;10;4;56.648333;23.713889;6.0;2020;0;0;1;0
36500.0;1;6;5772.7;1971;25;50.2;7;2;56.648333;23.713889;1.0;2020;0;0;1;0
30000.0;1;5;3821.7;1966;20;48.0;7;2;56.648333;23.713889;2.0;2020;0;0;1;0
12650.0;1;5;4456.3;1989;10;36.2;4;1;56.648333;23.713889;2.0;2020;0;0;1;0
20000.0;1;2;427.1;1959;30;47.9;7;2;56.648333;23.713889;1.0;2020;0;0;1;0
12000.0;1;3;593.3;1962;20;50.0;6;2;56.648333;23.713889;2.0;2020;0;0;1;0
23800.0;1;5;3681.9;1962;25;30.6;4;1;56.648333;23.713889;4.0;2020;0;0;1;0
60000.0;1;3;2198.9;1959;20;71.1;9;3;56.648333;23.713889;1.0;2020;0;0;1;0
8000.0;1;5;4257.9;1978;40;27.8;4;1;56.648333;23.713889;4.0;2020;0;0;1;0
17500.0;1;5;4817.8;1988;5;34.2;5;1;56.648333;23.713889;5.0;2020;0;0;1;0
42000.0;1;5;5489.1;1976;35;65.9;8;3;56.648333;23.713889;2.0;2020;0;0;1;0
4909.5;1;5;2542.0;1972;20;35.2;7;2;56.648333;23.713889;4.0;2020;0;0;1;0
34000.0;1;9;4501.0;1993;0;63.9;9;3;56.648333;23.713889;8.0;2020;0;0;1;0
19000.0;1;5;3847.1;1967;30;46.6;6;2;56.648333;23.713889;1.0;2020;0;0;1;0
18000.0;1;5;3806.8;1986;10;53.6;7;2;56.648333;23.713889;2.0;2020;0;0;1;0
18000.0;1;5;7515.9;1985;10;37.1;5;1;56.648333;23.713889;5.0;2020;0;0;1;0
27000.0;1;5;6737.0;1984;20;46.4;6;2;56.648333;23.713889;4.0;2020;0;0;1;0
13755.0;1;5;8753.7;1991;25;52.2;7;2;56.648333;23.713889;5.0;2020;0;0;1;0
17900.0;1;5;2837.9;1994;0;51.0;7;2;56.648333;23.713889;1.0;2020;0;0;1;0
24000.0;1;5;2794.6;1963;20;42.9;4;2;56.648333;23.713889;1.0;2020;0;0;1;0
30000.0;1;5;3681.9;1962;25;41.4;5;2;56.648333;23.713889;2.0;2020;0;0;1;0
