Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema;Platums;Garums
33375.0;1;10;3135.1;1987;5;60.7;9;2;9.0;2023;0;0;1;0;56.9429889;24.0043568
6500.0;1;4;3518.7;1963;31;12.4;3;1;2.0;2023;0;0;1;0;56.9672864;24.181126
33000.0;1;13;4507.9;1987;28;28.7;5;1;5.0;2023;0;0;1;0;56.900201;24.0823287
63000.0;1;5;4127.4;1988;10;67.0;9;3;4.0;2023;0;0;1;0;56.9683991;24.1723552
56000.0;1;10;15502.0;1989;16;51.1;7;2;8.0;2023;0;0;1;0;56.9007054;24.0937206
36000.0;1;5;7668.8;1968;30;48.5;8;2;3.0;2023;0;0;1;0;56.9071651;24.2012977
67200.0;1;9;6427.1;1979;31;61.2;9;3;5.0;2023;0;0;1;0;56.9552036;24.0077945
41999.0;1;5;4070.1;1975;30;50.0;7;2;3.0;2023;0;0;1;0;56.9565296;24.0042133
29000.0;1;5;7175.1;1967;31;28.4;5;1;1.0;2023;0;0;1;0;56.9217751;24.1782667
25000.0;1;5;3661.1;1962;31;42.3;6;2;2.0;2023;0;0;1;0;56.9670043;24.0505247
64000.0;1;5;5958.2;1975;25;55.0;8;3;4.0;2023;0;0;1;0;56.9572042;24.1980735
27200.0;1;5;2328.6;1965;40;30.6;3;1;2.0;2023;1;0;0;0;56.9644318;24.0646455
50000.0;1;5;4065.6;1975;25;50.2;7;2;3.0;2023;0;0;1;0;56.9570494;24.1965036
66400.0;1;11;20567.9;1990;18;78.1;13;3;5.0;2023;0;0;1;0;56.9022568;24.0925578
47500.0;1;10;3454.8;1991;10;40.6;6;1;8.0;2023;0;0;1;0;56.9425441;24.2126119
84000.0;1;4;1928.6;2004;0;75.0;5;2;1.0;2023;0;0;1;0;56.9590698;24.1699842
42800.0;1;9;4722.3;1981;20;49.3;8;2;8.0;2023;0;0;1;0;56.9081491;24.1987454
69800.0;1;4;2340.5;1961;30;53.2;7;3;4.0;2023;0;0;1;0;56.9739635;24.1035841
33000.0;1;9;7358.0;1972;25;48.8;7;2;3.0;2023;0;0;1;0;56.9592533;24.1815012
117000.0;1;5;11284.8;2008;12;86.4;7;4;1.0;2023;0;0;1;0;56.9554915;24.2423983
27000.0;1;10;8616.3;1990;0;36.0;7;1;1.0;2023;0;0;1;0;56.9032677;24.0978198
32000.0;1;5;4786.7;1964;36;47.6;7;2;2.0;2023;1;0;0;0;56.9119843;24.1756587
33000.0;1;9;9142.3;1972;25;35.8;5;1;2.0;2023;0;0;1;0;56.9595439;24.1798896
46000.0;1;9;6275.7;1981;25;50.7;9;2;3.0;2023;0;0;1;0;56.9373139;24.1968823
48000.0;1;11;13791.1;1994;26;46.6;6;1;3.0;2023;0;0;1;0;56.8994846;24.0880188
25000.0;1;9;4804.7;1972;31;36.0;5;1;9.0;2023;0;0;1;0;56.9599752;24.1857317
30000.0;1;9;3090.9;1981;25;89.3;16;4;2.0;2023;0;0;1;0;56.9656786;24.0528697
38000.0;1;5;2812.0;1965;30;42.7;5;2;5.0;2023;0;0;1;0;56.9661701;24.0584577
14000.0;1;5;3570.8;1968;35;29.8;6;1;3.0;2023;1;0;0;0;56.9147905;24.1684439
66164.0;1;5;2668.6;1972;25;60.1;8;3;4.0;2023;0;0;1;0;56.9565965;24.050936
58800.0;1;5;3746.3;1967;40;58.7;8;3;5.0;2023;0;0;1;0;56.9108765;24.1838828
70000.0;1;10;7207.3;1982;30;50.6;6;2;9.0;2023;0;0;1;0;56.9380759;24.1974668
32815.0;1;5;3885.7;1973;26;27.1;4;1;1.0;2023;0;0;1;0;56.961133;24.0004118
65000.0;1;9;7390.8;1979;20;63.9;11;3;9.0;2023;0;0;1;0;56.968306;24.2329112
57000.0;1;10;6798.3;1974;30;61.3;8;3;5.0;2023;0;0;1;0;56.9613554;24.0022935
27500.0;1;10;7207.3;1982;30;31.8;6;1;3.0;2023;0;0;1;0;56.9380759;24.1974668
57000.0;1;16;7249.0;1984;30;60.3;7;2;11.0;2023;0;0;1;0;56.9709734;24.2342339
87000.0;1;9;2454.5;1983;28;80.2;11;4;2.0;2023;0;0;1;0;56.9343267;24.2057556
16500.0;1;4;2964.1;1962;40;11.9;4;1;4.0;2023;0;0;1;0;56.9117837;24.1930981
33800.0;1;9;4903.0;1985;20;50.7;7;2;9.0;2023;0;0;1;0;56.9549597;24.1931086
79000.0;1;9;4788.8;1979;31;77.2;13;4;8.0;2023;0;0;1;0;56.9659096;24.2381061
23300.0;1;12;4165.6;1982;30;32.5;2;1;1.0;2023;0;0;1;0;56.96527;24.0188949
26000.0;1;5;4170.2;1987;27;38.4;6;1;5.0;2023;0;0;1;0;56.9415711;24.2252321
44500.0;1;5;5737.6;1976;30;50.6;7;2;2.0;2023;0;0;1;0;56.9545099;24.003793
45000.0;1;5;3575.9;1969;30;60.3;8;3;2.0;2023;0;0;1;0;56.9621551;24.1804967
33800.0;1;5;3518.3;1959;30;37.8;8;2;3.0;2023;0;0;1;0;56.9891987;24.2259043
60000.0;1;11;10129.4;1989;15;76.8;14;3;5.0;2023;0;0;1;0;56.9471614;24.0212423
151000.0;1;4;1638.0;2014;0;69.6;6;3;2.0;2023;0;0;1;0;56.9590946;24.2560609
51000.0;1;9;9908.5;1987;29;62.7;9;3;5.0;2023;0;0;1;0;56.9422427;24.2235193
10000.0;1;2;474.5;1901;65;20.2;2;1;2.0;2023;0;0;1;0;56.9138318;24.1414851
18000.0;1;4;3509.5;1961;30;31.2;5;1;4.0;2023;0;0;1;0;56.9107565;24.1930615
58000.0;1;19;8333.3;1984;23;60.5;9;2;16.0;2023;0;0;1;0;56.9612229;24.1717223
19509.74;1;5;3376.7;1966;35;44.3;6;2;1.0;2023;0;0;1;0;56.9057586;24.1849833
37456.11;1;5;6827.6;1968;30;50.4;8;2;1.0;2023;0;0;1;0;56.9128687;24.1781502
24450.27;1;5;3592.4;1970;27;31.5;6;1;2.0;2023;0;0;1;0;56.9148987;24.0928818
42000.0;1;9;4938.9;1979;20;51.7;10;2;9.0;2023;0;0;1;0;56.9558649;24.1682044
32000.0;1;5;3534.1;1967;30;44.9;7;2;4.0;2023;0;0;1;0;56.9199834;24.1774205
80000.0;1;10;6384.8;1986;28;81.8;13;3;5.0;2023;0;0;1;0;56.9462388;24.0082749
39400.0;1;5;7114.5;1969;30;29.9;5;1;4.0;2023;0;0;1;0;56.8988729;24.2135902
40000.0;1;10;17862.3;1980;31;51.3;9;2;6.0;2023;0;0;1;0;56.9686669;24.2345635
54000.0;1;6;4470.1;1983;30;61.1;10;2;3.0;2023;0;0;1;0;56.9496861;24.1909213
52000.0;1;10;7356.6;1978;30;50.2;10;2;9.0;2023;0;0;1;0;56.9652507;24.0544682
9300.0;1;5;7875.9;1972;30;67.5;8;3;1.0;2023;0;0;1;0;56.975552;24.1695178
38500.0;1;5;4027.1;1973;15;37.7;6;2;3.0;2023;1;0;0;0;56.9606199;24.0018107
25500.0;1;4;1629.0;1960;30;28.9;5;1;4.0;2023;0;0;1;0;56.9153477;24.1105579
92500.0;2;4;2243.2;1957;30;81.3;6;3;1.0;2023;0;0;1;0;56.9491184;24.0707712
11000.0;1;5;3558.8;1964;30;43.4;5;2;2.0;2023;0;0;1;0;56.970706;24.0987397
68700.0;1;9;4804.7;1972;31;75.1;9;4;5.0;2023;0;0;1;0;56.9599752;24.1857317
49500.0;1;9;7222.7;1981;16;62.3;11;3;6.0;2023;0;0;1;0;56.9327756;24.2002514
75500.0;1;9;6177.1;1982;30;75.8;14;3;5.0;2023;0;0;1;0;56.95168;24.1756791
23000.0;1;9;12450.1;1985;30;58.4;9;2;5.0;2023;0;0;1;0;56.9480772;24.1874593
48000.0;1;5;4648.9;1973;30;48.3;7;2;3.0;2023;0;0;1;0;56.9590495;24.0078191
19000.0;1;5;3810.5;1964;37;48.7;7;2;2.0;2023;0;0;1;0;56.9105107;24.1779063
42900.0;1;6;3994.3;1986;10;39.5;6;1;3.0;2023;0;0;1;0;56.9624374;24.1471457
57000.0;1;5;2327.7;1964;27;53.5;8;3;4.0;2023;0;0;1;0;56.96398;24.0478263
30000.0;1;6;9301.5;1995;25;53.6;7;2;1.0;2023;0;0;1;0;56.9395099;24.0343924
42000.0;1;10;4970.2;1991;27;51.6;8;2;1.0;2023;0;0;1;0;56.9037728;24.101377
8000.0;1;5;2559.2;1973;30;34.5;6;2;5.0;2023;0;0;1;0;56.9990486;24.1179386
147000.0;1;5;3182.1;2007;0;116.7;8;3;1.0;2023;0;0;1;0;56.9539758;23.9906784
19000.0;1;5;6141.5;1964;30;18.2;1;1;2.0;2023;0;0;1;0;56.9684446;24.1816474
20000.0;1;9;15674.9;1973;31;48.4;8;2;7.0;2023;0;0;1;0;56.9587021;24.1739688
9000.0;1;5;12093.5;1986;28;50.0;7;2;2.0;2023;0;0;1;0;57.0313089;24.0344907
27900.0;1;5;4431.0;1979;28;42.8;7;1;5.0;2023;0;0;1;0;57.0289708;24.1051613
67000.0;1;5;5360.3;1966;33;59.4;9;4;3.0;2023;0;0;1;0;56.9186703;24.1830637
63500.0;1;5;2474.8;1974;16;45.9;6;1;1.0;2023;0;0;1;0;56.9388835;24.0794418
27000.0;1;9;7237.8;1971;31;36.6;5;1;1.0;2023;0;0;1;0;56.9602711;24.176021
19750.0;1;5;5226.1;1985;28;33.6;5;1;4.0;2023;0;0;1;0;56.9487687;24.0485031
38000.0;1;5;3518.3;1959;30;41.1;7;2;3.0;2023;0;0;1;0;56.9891987;24.2259043
45000.0;1;10;7019.6;1977;31;36.5;6;1;8.0;2023;0;0;1;0;56.9578523;23.9997617
48500.0;1;10;8990.0;1976;25;51.8;7;2;7.0;2023;0;0;1;0;56.9627028;24.0129692
43000.0;1;10;8220.7;1978;15;50.0;8;2;3.0;2023;0;0;1;0;56.9547086;23.998794
20000.0;1;5;3580.9;1971;30;29.3;5;1;3.0;2023;0;0;1;0;56.9455409;24.0518875
28000.0;1;5;7655.2;1971;30;49.0;7;2;1.0;2023;0;0;1;0;56.9634333;24.0245709
23000.0;1;5;2690.1;1970;30;37.5;6;2;4.0;2023;0;0;1;0;56.9591531;24.0471298
89000.0;1;9;6427.1;1979;31;78.2;10;3;3.0;2023;0;0;1;0;56.9552036;24.0077945
21000.0;1;5;3558.8;1964;30;43.4;5;2;2.0;2023;0;0;1;0;56.970706;24.0987397
20000.0;1;5;1360.6;1960;25;27.8;4;1;5.0;2023;0;0;1;0;56.9734792;24.1378652
5000.0;1;5;6015.0;1980;40;17.7;1;1;4.0;2023;1;0;0;0;56.9695959;24.0691233
67000.0;1;9;4781.9;1972;31;77.0;11;4;6.0;2023;0;0;1;0;56.9608354;24.1869068
25800.0;1;10;9629.6;1973;31;49.2;9;2;6.0;2023;0;0;1;0;56.9631409;24.0225868
12000.0;1;5;5047.9;1977;25;38.5;7;2;5.0;2023;0;0;1;0;57.0301107;24.1074395
44000.0;1;5;3256.1;1967;30;29.3;5;1;3.0;2023;0;0;1;0;56.976862;24.1774937
51100.0;1;9;10098.0;1972;31;51.1;7;2;9.0;2023;0;0;1;0;56.9248937;24.1659534
59000.0;1;10;7489.6;1977;31;63.4;11;3;6.0;2023;0;0;1;0;56.9583291;24.0043187
36000.0;1;6;2172.8;1961;31;43.0;5;2;5.0;2023;0;0;1;0;56.966172;24.0488391
49000.0;1;9;8217.3;1987;28;63.1;10;3;4.0;2023;0;0;1;0;56.9418149;24.2285131
55000.0;1;5;11284.8;2008;12;38.8;3;2;3.0;2023;0;0;1;0;56.9554915;24.2423983
62000.0;1;10;10208.1;1985;30;61.0;9;3;7.0;2023;0;0;1;0;56.9075595;24.1897485
15000.0;1;10;9799.1;1987;28;62.1;10;3;6.0;2023;0;0;1;0;56.942638;24.2210212
34000.0;1;5;3205.9;1977;20;59.8;9;3;3.0;2023;0;0;1;0;57.0299143;24.1106681
35500.0;1;4;1642.1;1960;20;29.3;4;1;2.0;2023;0;0;1;0;56.9376447;24.0457592
21000.0;1;5;5924.4;1975;30;53.2;7;2;4.0;2023;0;0;1;0;57.0375559;24.0276855
33000.0;1;5;5968.5;1971;30;50.0;7;2;4.0;2023;0;0;1;0;56.9706929;24.0500062
40000.0;1;5;3592.4;1970;27;46.7;4;2;4.0;2023;0;0;1;0;56.9148987;24.0928818
82000.0;3;10;12182.4;1980;31;57.6;7;2;3.0;2023;0;0;1;0;56.9786469;24.1767953
50000.0;1;5;11284.8;2008;12;54.9;5;3;2.0;2023;0;0;1;0;56.9554915;24.2423983
30000.0;1;10;6914.4;1976;31;51.1;8;2;9.0;2023;0;0;1;0;56.9625857;24.0141336
72500.0;1;9;7288.5;1979;31;76.1;14;4;3.0;2023;0;0;1;0;56.9585744;24.1691861
27340.0;1;5;4105.4;1977;20;27.5;6;1;4.0;2023;0;0;1;0;56.9556782;24.0016572
70000.0;1;8;7252.9;1974;5;52.1;4;2;4.0;2023;0;0;1;0;56.9624774;24.1666334
35000.0;1;2;436.5;1956;40;45.3;6;2;1.0;2023;0;0;1;0;56.9664428;24.1718783
46000.0;1;5;4188.2;1980;29;51.1;8;2;1.0;2023;0;0;1;0;57.0329975;24.0972203
25000.0;1;5;2596.7;1968;20;35.1;8;2;3.0;2023;0;0;1;0;56.9940305;24.1286156
65000.0;1;10;6350.4;1975;31;62.6;10;3;5.0;2023;0;0;1;0;56.9657429;24.0213208
20000.0;1;5;5008.6;1990;29;34.3;6;1;5.0;2023;0;0;1;0;57.0375594;24.090103
26900.0;1;5;4556.4;1972;15;36.7;7;2;4.0;2023;0;0;1;0;56.9696505;24.0662763
24000.0;1;5;7660.7;1968;30;48.8;7;2;1.0;2023;0;0;1;0;56.9095319;24.1956481
38000.0;1;9;4818.5;1972;31;48.6;7;2;7.0;2023;0;0;1;0;56.9603023;24.1864463
126720.0;1;9;32572.0;2005;14;61.3;3;2;2.0;2023;0;0;1;0;56.955551;24.0988276
30000.0;1;5;5272.5;1968;30;29.8;5;1;5.0;2023;0;0;1;0;56.902737;24.2110846
74708.0;1;5;3586.1;1971;25;60.3;8;3;3.0;2023;0;0;1;0;56.9453547;24.0520038
54000.0;1;6;4551.4;1966;32;45.2;6;2;4.0;2023;0;0;1;0;56.9713503;24.1299872
125000.0;1;10;7688.6;1980;31;127.6;13;5;9.5;2023;0;0;1;0;56.9631707;24.2349881
54500.0;4;12;4267.2;1973;31;47.2;7;2;12.0;2023;0;0;1;0;56.914215;24.1764823
58000.0;6;3;737.5;1960;27;40.6;6;2;3.0;2023;0;0;1;0;56.9325474;24.0559439
41000.0;2;12;4482.5;1977;31;34.5;3;1;8.0;2023;0;0;1;0;56.9549546;24.0515881
35200.0;1;5;5028.2;1976;25;27.5;4;1;2.0;2023;0;0;1;0;56.9605152;23.9989401
72000.0;1;11;20581.2;1990;28;59.9;9;2;4.0;2023;0;0;1;0;56.9444567;24.0191103
37000.0;1;5;2569.8;1965;20;49.8;7;2;4.0;2023;0;0;1;0;56.9678283;24.1781655
54000.0;2;5;3042.4;1979;10;33.7;5;1;4.0;2023;0;0;1;0;56.938027;24.0793863
55000.0;1;5;5001.5;1964;40;60.6;9;3;5.0;2023;0;0;1;0;56.9121527;24.1736851
40000.0;1;9;7286.7;1984;30;62.6;8;3;6.0;2023;0;0;1;0;56.9334514;24.2046229
34000.0;1;10;6889.4;1987;28;45.2;7;1;4.0;2023;0;0;1;0;56.9397027;24.2085231
61000.0;1;5;3605.5;1970;30;62.7;6;3;3.0;2023;0;0;1;0;56.9631267;24.189351
57500.0;1;5;4066.6;1973;10;34.0;2;1;3.0;2023;0;0;1;0;56.9360822;24.0425354
39000.0;1;10;8894.6;1974;31;51.8;8;2;4.0;2023;0;0;1;0;56.9642489;24.0237934
56000.0;1;10;9799.1;1987;28;50.7;6;2;7.0;2023;0;0;1;0;56.942638;24.2210212
50000.0;1;5;2356.3;1987;21;50.1;7;2;4.0;2023;0;0;1;0;56.9760575;24.1434376
93693.68;1;5;3131.6;1992;5;67.5;8;3;1.0;2023;0;0;1;0;56.9669847;24.1942013
31000.0;1;5;4070.5;1979;32;34.4;4;1;4.0;2023;0;0;1;0;56.9436779;24.1687018
35000.0;1;10;7019.6;1977;31;36.7;6;1;3.0;2023;0;0;1;0;56.9578523;23.9997617
42000.0;1;10;6402.5;1977;20;52.4;8;2;7.0;2023;0;0;1;0;56.9578949;23.9980061
42000.0;1;9;10529.7;1984;30;50.6;9;2;5.0;2023;0;0;1;0;56.9354239;24.2085513
29500.0;1;5;3680.8;1969;25;32.1;5;1;2.0;2023;0;0;1;0;56.9597354;24.1836387
45600.0;1;5;5823.8;1969;30;38.4;6;2;2.0;2023;0;0;1;0;56.9711021;24.0647169
30000.0;1;2;461.7;1962;30;47.4;6;2;2.0;2023;0;0;1;0;57.0339045;24.0993012
35000.0;1;5;4066.6;1973;10;35.2;5;1;5.0;2023;0;0;1;0;56.9360822;24.0425354
77900.0;4;9;9861.4;1973;31;49.6;7;2;5.0;2023;0;0;1;0;56.9727233;24.1324244
208000.0;2;6;5561.8;2006;0;130.4;11;4;6.0;2023;0;0;1;0;56.912843;24.1197164
23000.0;1;5;3682.0;1964;25;43.6;6;2;5.0;2023;0;0;1;0;57.0399073;24.0255727
134000.0;1;5;5566.5;1988;16;275.5;20;7;1.0;2023;0;0;1;0;56.9615182;24.0543318
52000.0;1;9;7257.3;1987;10;62.9;10;3;4.0;2023;0;0;1;0;56.9426959;24.2234328
26000.0;1;4;2285.0;1961;25;40.5;5;2;2.0;2023;0;0;1;0;56.936197;24.1549392
27000.0;1;5;2853.4;1964;27;32.0;5;1;3.0;2023;0;0;1;0;56.9644512;24.0483781
50500.0;1;10;4882.2;1974;31;49.1;8;2;1.0;2023;1;0;0;0;56.9644237;24.0228946
37000.0;1;5;4785.2;1974;30;37.2;7;2;2.0;2023;0;0;1;0;56.9626401;24.0163578
12500.0;1;5;6141.5;1964;30;17.6;2;1;3.0;2023;0;0;1;0;56.9684446;24.1816474
11000.0;1;5;3584.0;1969;30;36.4;5;2;1.0;2023;0;0;1;0;56.9206479;24.1728205
45500.0;1;13;4521.0;1978;31;48.4;8;2;4.0;2023;0;0;1;0;57.0379687;24.03059
96410.0;1;7;3269.8;2008;17;60.5;6;2;4.0;2023;0;0;1;0;56.9132556;24.1182932
77000.0;1;10;6307.2;2007;9;54.4;4;1;7.0;2023;0;0;1;0;56.9480774;24.0550922
34700.0;1;5;3661.1;1962;31;32.0;4;1;4.0;2023;0;0;1;0;56.9670043;24.0505247
20000.0;1;6;3449.0;1981;10;33.9;4;1;5.0;2023;0;0;1;0;57.0529757;24.0671306
186600.0;4;5;4259.8;2007;0;125.2;8;3;5.0;2023;0;0;1;0;56.9571634;24.1382963
62000.0;1;5;5003.7;1972;20;66.7;9;3;1.0;2023;0;0;1;0;56.9631112;24.0257523
48500.0;1;9;12118.1;1987;29;49.8;7;2;6.0;2023;0;0;1;0;56.9530495;24.1917785
28500.0;1;13;5217.3;1987;15;40.8;4;1;12.0;2023;0;0;1;0;56.9216329;24.1740799
41000.0;1;5;3963.9;1974;20;61.7;8;3;1.0;2023;0;0;1;0;56.9693593;24.0147433
32000.0;1;5;4520.2;1977;30;55.7;9;3;4.0;2023;0;0;1;0;57.0307017;24.1104351
39650.0;1;5;3557.0;1964;27;43.0;5;2;1.0;2023;0;0;1;0;56.9740331;24.1092806
48000.0;1;3;743.8;1900;60;61.9;8;3;2.0;2023;0;0;1;0;56.9418026;24.121137
25350.0;1;2;226.2;1958;40;49.8;8;2;1.0;2023;0;0;1;0;57.0547041;24.1023114
38000.0;1;5;2788.8;1965;35;30.0;4;1;3.0;2023;0;0;1;0;56.9633356;24.1721442
43000.0;1;5;2690.1;1970;30;60.1;8;3;3.0;2023;0;0;1;0;56.9591531;24.0471298
19000.0;1;7;9000.4;1983;30;44.8;6;2;4.0;2023;0;0;1;0;56.9210842;24.0947253
15000.0;1;5;3924.9;1974;30;27.2;4;1;5.0;2023;0;0;1;0;56.9683793;24.0135894
42750.0;13;2;205.1;1970;10;54.0;9;3;1.5;2023;0;0;1;0;57.067893;24.101384
52500.0;1;10;6717.9;1974;31;49.3;7;2;4.0;2023;0;0;1;0;56.9619475;24.0029791
35700.0;1;5;3591.2;1970;36;37.7;6;2;3.0;2023;0;0;1;0;56.9619332;24.1885342
35000.0;1;9;9825.9;1978;20;51.5;6;1;6.0;2023;0;0;1;0;56.9608716;24.234102
42000.0;1;10;9629.6;1973;31;49.4;9;2;6.0;2023;0;0;1;0;56.9631409;24.0225868
43000.0;1;11;13899.8;1989;28;46.0;6;1;9.0;2023;0;0;1;0;56.9454843;24.020916
52000.0;1;9;7432.9;1985;30;52.1;8;2;4.0;2023;0;0;1;0;56.933582;24.2075418
73000.0;1;5;3396.3;1966;33;48.3;4;2;3.0;2023;0;0;1;0;56.9688962;24.1787192
55000.0;1;9;7432.9;1985;30;51.4;8;2;9.0;2023;0;0;1;0;56.933582;24.2075418
25000.0;1;5;5849.7;1974;25;48.4;7;2;1.0;2023;0;0;1;0;56.957884;24.1932254
46718.17;2;5;4007.6;1975;30;49.3;8;2;2.0;2023;0;0;1;0;56.9566284;24.0042666
34000.0;1;3;1270.3;1962;20;43.5;5;2;3.0;2023;0;0;1;0;56.913242;24.1136233
66500.0;1;10;7536.9;1976;25;51.3;6;3;7.0;2023;0;0;1;0;56.9578013;24.0065502
9000.0;1;5;6141.5;1964;30;18.2;1;1;5.0;2023;0;0;1;0;56.9684446;24.1816474
82500.0;1;10;2546.0;1980;30;79.5;12;4;4.0;2023;0;0;1;0;56.9665625;24.2350368
7114.36;1;9;5012.4;1981;30;52.2;10;2;6.0;2008;0;1;0;0;56.9356073;24.195883
24000.0;1;5;4025.7;1973;20;34.2;4;1;4.0;2023;0;0;1;0;57.0399609;24.0271572
90000.0;1;6;6682.6;1956;43;61.4;5;3;4.0;2023;0;0;1;0;56.9737004;24.1694992
40000.0;1;5;4911.9;1975;30;59.3;8;3;5.0;2023;0;0;1;0;56.9574616;24.0054286
22000.0;1;2;374.7;1962;40;39.4;5;2;2.0;2023;0;0;1;0;56.9215636;24.1730041
32500.0;1;5;3553.0;1968;34;38.2;6;2;5.0;2023;0;0;1;0;56.915004;24.1696501
47000.0;1;5;3641.7;1964;28;39.1;5;2;1.0;2023;0;0;1;0;56.912499;24.1844303
55000.0;1;5;6751.7;1974;16;66.0;10;3;4.0;2023;0;0;1;0;56.9669132;24.0101711
40000.0;1;5;5785.1;1972;19;59.8;8;3;1.0;2023;0;0;1;0;56.9535667;24.0281109
50000.0;1;9;7549.9;1984;30;51.8;8;2;4.0;2023;0;0;1;0;56.9371959;24.2088053
28000.0;1;5;3646.0;1966;30;31.7;5;1;5.0;2023;0;0;1;0;56.9158476;24.1831018
27000.0;1;5;4113.9;1975;30;50.3;7;2;1.0;2023;0;0;1;0;56.9673482;24.0161272
34000.0;1;5;3640.1;1963;30;41.1;5;2;1.0;2023;0;0;1;0;56.9137726;24.1866564
23000.0;1;5;4451.1;1983;28;42.3;6;1;1.0;2023;0;0;1;0;57.0345975;24.0942389
50000.0;1;10;12307.8;1986;28;64.0;10;3;7.0;2023;0;0;1;0;56.9443237;24.2183544
23000.0;1;5;7735.0;1967;30;50.4;7;2;3.0;2023;0;0;1;0;56.9101514;24.182365
70000.0;1;11;3476.0;1989;5;81.7;14;3;5.0;2023;0;0;1;0;56.9463001;24.0219632
36800.0;1;10;6982.5;1985;20;40.4;5;1;3.0;2023;0;0;1;0;56.9360579;24.2140343
69519.0;1;10;2037.8;1982;15;74.9;11;4;7.0;2023;0;0;1;0;56.9325767;24.1635238
175900.0;1;5;3930.9;2008;12;103.9;9;4;3.0;2023;0;0;1;0;56.9581826;24.24605
70000.0;1;10;7334.6;1977;31;63.3;11;3;4.0;2023;0;0;1;0;56.9593812;23.9993307
47450.0;1;9;4927.8;1974;25;62.7;9;3;1.0;2023;0;0;1;0;56.9615432;24.0124047
52000.0;1;5;3578.1;1973;30;52.9;9;2;4.0;2023;0;0;1;0;56.9677457;24.1313246
38000.0;1;5;4237.1;1985;10;39.5;6;1;3.0;2023;0;0;1;0;56.9393987;24.2107408
72750.0;1;10;10229.8;1990;27;78.2;14;3;5.0;2023;0;0;1;0;56.900448;24.0918947
18000.0;1;5;3131.6;1992;5;52.5;7;2;3.0;2023;0;0;1;0;56.9669847;24.1942013
79950.0;1;9;6270.7;1982;30;78.0;13;3;4.0;2023;0;0;1;0;56.9516359;24.1767942
40000.0;1;5;6795.3;1971;20;50.1;7;2;4.0;2023;0;0;1;0;56.9649789;24.0650505
44825.0;1;5;5012.1;1971;20;50.3;7;2;4.0;2023;0;0;1;0;56.9715827;24.0535826
42824.82;1;5;4115.7;1976;30;49.3;7;2;2.0;2023;0;0;1;0;56.9573283;24.0028195
41481.08;1;10;24002.6;1994;26;60.8;9;2;10.0;2023;0;0;1;0;56.900682;24.0839571
33000.0;1;5;5343.5;1974;30;46.5;7;2;3.0;2023;0;0;1;0;56.9146955;24.0909965
280000.0;1;9;32570.0;2005;15;124.5;6;4;3.0;2023;0;0;1;0;56.955551;24.0988276
39000.0;1;5;4218.7;1985;10;38.5;6;1;3.0;2023;0;0;1;0;56.9410326;24.2110973
50000.0;1;11;3386.8;1989;27;60.2;9;2;3.0;2023;0;0;1;0;56.94499;24.0220999
64000.0;1;12;6837.1;1990;28;61.0;7;2;12.0;2023;0;0;1;0;56.9432483;24.215878
47000.0;1;3;1015.5;1982;27;49.5;6;2;1.0;2023;0;0;1;0;56.9377789;24.0465183
24700.0;1;5;3205.9;1977;20;67.2;10;3;4.0;2023;0;0;1;0;57.0299143;24.1106681
46000.0;1;9;34426.7;1989;29;61.0;9;2;7.0;2023;0;0;1;0;56.8985996;24.0848479
37300.0;2;10;4116.8;1990;5;41.6;5;1;7.0;2023;0;0;1;0;56.9849497;24.1699683
100500.0;1;6;2195.3;1969;31;124.1;14;2;5.5;2023;0;0;1;0;56.9591991;24.1515711
209610.0;1;7;5662.4;2014;4;123.3;7;3;3.0;2023;0;0;1;0;56.9534536;24.1218847
134000.0;2;10;5935.3;2015;5;69.4;5;2;1.0;2023;0;0;1;0;56.9408106;24.2298719
63500.0;1;9;16102.6;1972;31;63.1;9;3;8.0;2023;0;0;1;0;56.959854;24.1771969
48000.0;1;10;7321.9;1981;30;63.4;10;3;6.0;2023;0;0;1;0;56.9335958;24.1992887
140000.0;1;5;2136.6;2013;0;75.2;6;3;3.0;2023;0;0;1;0;56.9582411;24.2557879
28000.0;1;9;10929.2;1983;15;42.7;7;1;8.0;2023;0;0;1;0;56.9353438;24.2000053
19000.0;1;5;5229.1;1969;21;25.6;5;1;2.0;2023;0;0;1;0;57.0347673;24.0900133
42500.0;1;5;5988.4;1987;27;53.9;7;2;2.0;2023;0;0;1;0;56.9152024;24.099112
18850.0;1;9;7175.4;1978;32;49.8;10;2;3.0;2023;0;0;1;0;56.9606777;24.232555
36500.0;1;5;7735.7;1968;30;50.3;8;2;3.0;2023;0;0;1;0;56.9126522;24.1781796
78000.0;1;10;2620.6;1979;30;79.2;10;4;2.0;2023;0;0;1;0;56.9678731;24.2326683
36700.0;1;5;7690.5;1968;35;49.0;8;2;1.0;2023;0;0;1;0;56.9080042;24.1998924
38000.0;1;5;5103.1;1968;27;47.9;7;2;4.0;2023;0;0;1;0;56.9820234;24.1851353
19000.0;1;5;7095.2;1968;30;32.0;5;1;5.0;2023;0;0;1;0;56.9006606;24.2134584
