Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema;Platums;Garums
40000.0;1;9;6866.1;1986;10.0;39.9;6;1;1.0;2024;0;1;0;0;56.9412022;24.2123703
39000.0;1;10;7370.3;1972;25.0;33.2;4;1;8.0;2024;0;1;0;0;56.9451837;24.0506319
35000.0;1;5;5480.7;1966;30.0;39.6;6;2;4.0;2024;0;1;0;0;56.9167899;24.1776236
39000.0;1;9;12074.3;1987;28.0;36.1;7;1;7.0;2024;0;1;0;0;56.9421883;24.22545
45000.0;1;18;7786.7;1986;10.0;56.4;7;1;9.0;2024;0;1;0;0;56.9611569;24.1707719
45500.0;4;9;9869.1;1973;30.0;49.3;7;2;9.0;2024;0;1;0;0;56.9727233;24.1324244
29200.0;1;9;3236.5;1985;20.0;46.3;7;1;2.0;2024;0;1;0;0;56.9477663;24.1917016
33000.0;1;5;5001.0;1970;30.0;49.9;5;2;4.0;2024;0;1;0;0;56.9676385;24.0569682
14000.0;1;5;3021.0;1980;29.0;56.5;9;3;4.0;2024;0;1;0;0;57.0322008;24.0977325
30000.0;1;5;3612.8;1971;30.0;28.8;4;1;1.0;2024;0;1;0;0;56.9460243;24.059037
50900.0;1;10;6368.4;1987;28.0;60.4;9;2;4.0;2024;0;1;0;0;56.9445225;24.0080733
56000.0;1;13;4351.4;1983;10.0;47.8;7;2;7.0;2024;0;1;0;0;56.9653949;24.0181981
12000.0;1;2;474.5;1901;65.0;23.4;2;1;2.0;2024;0;1;0;0;56.9138318;24.1414851
36000.0;1;5;3851.7;1974;21.0;38.1;6;2;2.0;2024;0;1;0;0;56.9639572;24.0119669
17000.0;1;5;3688.4;1962;20.0;43.4;8;2;4.0;2024;0;1;0;0;56.9676713;24.0492337
48000.0;1;5;4668.3;1965;30.0;57.3;10;3;4.0;2024;0;1;0;0;56.9102313;24.1747081
65000.0;1;9;7286.7;1984;30.0;50.2;9;2;9.0;2024;0;1;0;0;56.9334514;24.2046229
33400.0;1;5;3657.6;1969;34.0;47.1;7;2;5.0;2024;0;1;0;0;56.9630728;24.1766707
33770.2;1;4;2336.3;1971;25.0;48.7;7;2;4.0;2024;0;1;0;0;56.9978355;24.2777069
53800.0;1;5;2325.7;1962;44.0;41.0;6;2;3.0;2024;0;1;0;0;56.9415815;24.0903226
45000.0;2;9;10057.8;1972;25.0;60.8;8;3;3.0;2024;0;1;0;0;56.9246546;24.1659671
16000.0;1;10;6717.9;1974;31.0;36.3;5;1;5.0;2024;0;1;0;0;56.9619475;24.0029791
80490.0;1;9;6344.3;1982;19.0;79.8;13;3;1.0;2024;0;1;0;0;56.9532171;24.1697608
43000.0;1;5;4030.6;1969;30.0;60.2;8;3;1.0;2024;0;1;0;0;56.9716447;24.0678593
88000.0;1;12;5312.1;1977;30.0;72.5;7;3;2.0;2024;0;1;0;0;56.9528806;24.0319138
30000.0;1;5;2995.8;1978;15.0;68.0;10;3;5.0;2024;0;1;0;0;57.0325879;24.1060038
55900.0;1;5;4066.6;1973;10.0;56.5;7;2;3.0;2024;0;1;0;0;56.9360822;24.0425354
36134.0;1;5;1634.0;1959;30.0;27.5;2;1;3.0;2024;0;1;0;0;56.9180589;24.0941825
19500.0;1;6;5598.1;1972;25.0;17.8;3;1;2.0;2024;0;1;0;0;56.9221304;24.2156457
21000.0;1;3;1236.6;1959;35.0;29.5;5;1;3.0;2024;0;1;0;0;56.9586834;24.0626591
95900.0;1;2;761.1;1945;18.0;96.2;8;4;2.0;2024;0;1;0;0;57.0591538;24.0496842
32000.0;1;9;9825.9;1978;20.0;32.9;8;1;6.0;2024;0;1;0;0;56.9608716;24.234102
39500.0;4;3;742.7;1958;25.0;45.7;10;2;2.0;2024;0;1;0;0;56.9864054;24.1665744
34000.0;1;5;3472.7;1968;30.0;28.8;5;1;3.0;2024;0;1;0;0;56.9664505;24.1861481
105000.0;1;5;3169.7;1970;30.0;65.2;6;3;3.0;2024;0;1;0;0;56.9481017;24.1389374
20000.0;1;9;6458.1;1988;27.0;36.5;7;1;4.0;2024;0;1;0;0;56.9419473;24.2274985
55550.0;1;5;4800.7;1973;15.0;50.0;7;2;2.0;2024;0;1;0;0;56.9644656;24.0110481
35000.0;1;5;7810.5;1975;30.0;38.8;7;2;5.0;2024;0;1;0;0;56.9738421;24.2323999
50000.0;1;5;7111.5;1974;30.0;34.7;2;1;5.0;2024;0;1;0;0;56.9664954;24.1757052
47000.0;1;9;16038.2;1977;30.0;43.7;3;1;2.0;2024;0;1;0;0;56.9648958;24.1877537
7000.0;4;6;2610.3;1909;30.0;30.1;3;1;3.0;2024;0;1;0;0;56.9463254;24.14128
14400.0;2;9;2042.8;1987;29.0;32.3;5;1;5.0;2024;0;1;0;0;56.9437384;24.2176746
25000.0;1;5;3490.2;1964;30.0;40.7;5;2;2.0;2024;0;1;0;0;57.045739;24.1737581
51000.0;1;10;4972.0;1990;5.0;51.5;8;2;7.0;2024;0;1;0;0;56.9007678;24.0970048
25350.0;1;9;6812.8;1981;30.0;44.2;7;1;8.0;2024;0;0;1;0;56.9549733;24.1810386
34350.0;1;5;3994.5;1994;26.0;33.4;5;1;5.0;2024;0;1;0;0;56.934273;24.1850793
50000.0;1;5;5980.2;1999;20.0;56.2;9;2;2.0;2024;0;1;0;0;56.9109044;24.0988699
22500.0;1;5;4399.8;1988;20.0;42.4;6;1;4.0;2024;0;1;0;0;56.9443107;24.1755834
45500.0;1;5;2284.7;1978;20.0;68.2;10;3;2.0;2024;0;1;0;0;57.0321217;24.1063737
35000.0;1;5;3688.5;1967;30.0;43.0;6;2;5.0;2024;0;1;0;0;56.9374507;24.0404809
65500.0;1;10;8893.8;1974;30.0;50.9;5;2;2.0;2024;0;1;0;0;56.9642489;24.0237934
30000.0;1;5;2051.7;1964;29.0;30.6;4;1;2.0;2024;0;1;0;0;56.9697988;24.0996156
32500.0;4;12;4271.4;1973;31.0;35.6;4;1;10.0;2024;0;1;0;0;56.914215;24.1764823
90000.0;1;6;6832.3;1979;15.0;65.7;9;2;3.0;2024;0;1;0;0;56.9804608;24.1873678
69000.0;1;12;5288.8;1983;29.0;72.3;7;3;7.0;2024;0;1;0;0;56.9532887;24.1671
26000.0;1;5;4075.3;1974;30.0;34.1;4;1;5.0;2024;0;1;0;0;56.9437338;24.1697524
227485.0;1;5;3930.9;2008;12.0;173.0;11;5;1.0;2024;0;1;0;0;56.9581826;24.24605
32500.0;1;2;565.4;1960;30.0;48.5;5;2;1.0;2024;0;1;0;0;57.0228306;24.1407288
54000.0;1;5;3938.9;1981;28.0;54.6;7;2;2.0;2024;0;1;0;0;56.9583271;24.2899196
37000.0;2;3;794.4;1960;40.0;44.7;6;2;1.0;2024;0;1;0;0;56.9774904;24.1813717
56000.0;1;8;5534.4;1980;19.0;44.0;5;2;6.0;2024;0;1;0;0;56.9281006;24.0928341
17000.0;1;4;3518.5;1963;32.0;12.1;3;1;1.0;2024;0;1;0;0;56.9672864;24.181126
66500.0;1;9;8429.0;2007;11.0;94.2;8;3;8.0;2024;0;0;1;0;56.9409936;24.2201132
70800.0;1;16;7285.9;1988;10.0;59.4;7;2;5.0;2024;0;1;0;0;56.9471315;24.1946086
57000.0;1;10;4987.4;1980;30.0;50.7;9;2;4.0;2024;0;1;0;0;56.9639494;24.2350927
26500.0;1;5;4212.6;1987;28.0;38.2;6;1;4.0;2024;0;1;0;0;56.9332034;24.1929739
31000.0;1;9;9907.4;1987;28.0;32.5;7;1;2.0;2024;0;1;0;0;56.9422427;24.2235193
66318.92;1;10;4946.2;1990;10.0;51.0;8;2;8.0;2024;0;1;0;0;56.9041601;24.0972351
40000.0;1;5;1906.3;1983;29.0;51.2;7;2;3.5;2024;0;1;0;0;56.9156754;24.1082285
17000.0;1;9;4813.4;1975;30.0;36.1;5;1;9.0;2024;0;1;0;0;56.9300025;24.1748043
48000.0;1;10;5052.0;1976;31.0;51.8;8;2;4.0;2024;0;1;0;0;56.9679154;24.0165188
47100.0;1;9;4879.1;1988;10.0;51.6;6;2;5.0;2024;0;1;0;0;56.9446349;24.2135253
27000.0;1;5;3468.7;1965;25.0;33.3;5;1;5.0;2024;0;1;0;0;56.9089621;24.1789565
48000.0;1;12;5288.8;1983;29.0;56.6;7;2;5.0;2024;0;1;0;0;56.9532887;24.1671
35000.0;1;6;4356.3;1981;29.0;43.5;8;1;2.0;2024;0;1;0;0;56.9510856;24.1799921
44500.0;1;9;4888.9;1975;30.0;50.0;7;2;4.0;2024;0;1;0;0;56.9257853;24.1712436
72000.0;1;9;9164.5;1983;30.0;90.2;14;4;3.0;2024;0;1;0;0;56.9505782;24.1900689
32000.0;1;13;5042.7;1969;30.0;35.7;5;1;8.0;2024;0;1;0;0;56.9768728;24.2431526
28000.0;1;9;6866.1;1986;10.0;40.0;6;1;7.0;2024;0;1;0;0;56.9412022;24.2123703
19355.0;2;5;3930.7;1990;10.0;45.4;6;2;5.0;2024;0;1;0;0;57.0372728;24.0211546
46500.0;1;5;3187.3;1978;30.0;67.2;11;3;1.0;2024;0;1;0;0;56.9727561;24.227769
15000.0;1;3;1270.3;1962;20.0;40.3;5;2;1.0;2024;0;1;0;0;56.913242;24.1136233
80000.0;1;11;17144.7;1991;27.0;78.4;11;3;2.0;2024;0;1;0;0;56.9014064;24.0854235
63000.0;1;5;3885.7;1973;26.0;49.3;7;2;1.0;2024;0;1;0;0;56.961133;24.0004118
37300.0;1;5;3581.3;1970;30.0;46.1;7;2;4.0;2024;0;1;0;0;56.9220461;24.1731045
43950.0;1;5;5905.0;1976;20.0;49.6;7;2;3.0;2024;0;1;0;0;56.958571;24.1999613
22000.0;1;13;5140.6;1977;30.0;35.3;5;1;7.0;2024;0;1;0;0;56.9093832;24.1826475
35000.0;1;10;8893.8;1974;30.0;52.5;8;2;6.0;2024;0;1;0;0;56.9642489;24.0237934
31500.0;2;4;2689.4;1959;30.0;38.4;5;1;1.0;2024;0;1;0;0;56.9600635;24.0593942
53000.0;1;5;3550.9;1973;30.0;59.7;8;3;3.0;2024;0;1;0;0;56.956763;24.1734826
62000.0;1;9;3238.8;1983;15.0;60.7;9;2;2.0;2024;0;1;0;0;56.9499795;24.1901333
95200.0;1;4;8296.7;2007;12.0;56.9;5;2;1.0;2024;0;1;0;0;56.9416459;24.0027556
50000.0;1;10;15502.2;1989;16.0;51.4;8;2;3.0;2024;0;1;0;0;56.9007054;24.0937206
67100.0;1;9;4903.0;1985;20.0;51.2;7;2;4.0;2024;0;1;0;0;56.9549597;24.1931086
13250.0;1;5;4099.1;1970;30.0;24.6;5;1;4.0;2024;0;1;0;0;56.9698411;24.0677861
25000.0;1;5;3608.7;1964;27.0;53.9;7;4;2.0;2024;0;1;0;0;56.9122309;24.1849939
62000.0;1;5;3571.4;1973;30.0;47.3;5;2;3.0;2024;0;1;0;0;56.9550475;24.1746113
20000.0;1;5;4064.0;1975;10.0;42.6;7;1;2.0;2024;0;1;0;0;56.9178222;24.1003621
31500.0;1;10;5127.4;1980;30.0;33.1;7;1;7.0;2024;0;1;0;0;56.9626203;24.2349116
29500.0;1;9;16102.6;1972;30.0;48.6;7;2;7.0;2024;0;1;0;0;56.959854;24.1771969
20500.0;1;5;12093.5;1986;28.0;49.8;7;2;5.0;2024;0;1;0;0;57.0313089;24.0344907
38000.0;1;5;3350.8;1968;30.0;58.0;7;3;5.0;2024;0;1;0;0;56.9567146;24.0694056
30700.0;1;5;4885.2;1972;30.0;54.0;8;3;1.0;2024;0;1;0;0;56.9536371;24.0261885
60000.0;1;10;6851.3;1973;30.0;48.5;7;2;3.0;2024;0;1;0;0;56.9620446;24.0103285
19000.0;1;3;1514.5;1963;29.0;42.0;5;2;1.0;2024;0;1;0;0;57.0358662;24.0885869
51500.0;1;5;4077.8;1970;30.0;66.3;9;3;5.0;2024;0;1;0;0;56.9711016;24.0535811
47000.0;1;5;4103.2;1977;30.0;68.8;12;3;4.0;2024;0;1;0;0;56.9552284;24.0035827
14000.0;1;5;4103.2;1977;30.0;49.3;9;2;5.0;2024;0;1;0;0;56.9552284;24.0035827
54000.0;1;5;5147.2;1973;33.0;60.6;8;3;1.0;2024;0;1;0;0;56.9649532;24.1264191
60000.0;1;12;5233.8;1983;29.0;69.9;8;3;6.0;2024;0;1;0;0;56.9520388;24.1803488
15400.0;1;5;6141.5;1964;30.0;18.4;1;1;3.0;2024;0;1;0;0;56.9684446;24.1816474
38500.0;1;5;3687.4;1963;30.0;41.2;6;2;5.0;2024;0;1;0;0;56.9123302;24.1864734
48000.0;1;5;3178.7;1988;10.0;46.1;6;2;5.0;2024;0;1;0;0;56.9382487;24.1851949
15100.0;1;5;5555.3;1969;17.0;63.5;8;3;4.0;2024;0;1;0;0;56.960609;24.1811727
27950.0;1;5;3563.3;1967;30.0;29.3;4;1;1.0;2024;0;1;0;0;56.9201113;24.1742432
32790.0;1;5;3978.6;1970;30.0;38.0;6;2;2.0;2024;0;1;0;0;56.968139;24.0525521
39500.0;1;10;6857.0;1973;31.0;50.7;6;2;6.0;2024;0;1;0;0;56.9615211;24.0111622
33000.0;1;12;5564.6;1980;30.0;49.0;5;1;8.0;2024;0;1;0;0;56.958222;24.1788749
40000.0;1;9;15676.6;1973;30.0;74.7;11;4;5.0;2024;0;1;0;0;56.9587021;24.1739688
34250.0;1;5;3003.2;1980;28.0;38.1;8;2;5.0;2024;0;1;0;0;57.0317422;24.0975767
73000.0;1;9;15676.6;1973;30.0;63.9;8;4;4.0;2024;0;1;0;0;56.9587021;24.1739688
53000.0;1;9;12876.6;1984;29.0;61.0;9;2;4.0;2024;0;1;0;0;56.9452556;24.1983667
29500.0;1;5;3559.7;1969;30.0;36.6;6;2;4.0;2024;0;1;0;0;56.9605211;24.1758644
35000.0;1;9;12470.3;1986;28.0;32.9;6;1;5.0;2024;0;1;0;0;56.9408684;24.2077003
55000.0;1;9;2416.7;1973;31.0;48.7;7;2;3.0;2024;0;1;0;0;56.9572155;24.1722818
15000.0;1;3;764.2;1961;35.0;42.1;5;2;1.0;2024;0;1;0;0;56.9674031;24.1914286
4000.0;3;2;547.9;1900;50.0;35.8;4;2;1.0;2023;1;0;0;0;56.9968177;24.1278726
30000.0;1;5;2946.5;1985;28.0;54.5;7;2;3.0;2024;0;1;0;0;56.9128933;24.1123777
9000.0;3;2;547.9;1900;50.0;35.8;4;2;1.0;2024;0;1;0;0;56.9968177;24.1278726
5000.0;3;2;547.9;1900;50.0;23.4;2;1;1.0;2024;0;1;0;0;56.9968177;24.1278726
23280.0;1;5;4006.9;1981;29.0;48.1;7;2;4.0;2024;0;1;0;0;56.9729461;24.2349365
36000.0;1;9;8453.8;1994;10.0;40.6;6;1;5.0;2024;0;1;0;0;57.0022645;24.1224142
32289.0;1;5;4105.8;1973;30.0;49.6;7;2;5.0;2024;0;1;0;0;56.9627925;24.0096395
27000.0;2;5;2849.3;1964;30.0;42.0;6;2;5.0;2024;0;1;0;0;56.9403989;24.145726
29000.0;1;5;7097.1;1968;30.0;45.5;7;2;3.0;2024;0;1;0;0;56.9006606;24.2134584
24800.0;1;5;3643.6;1966;35.0;29.2;4;1;1.0;2024;0;1;0;0;56.9127382;24.1838411
52000.0;1;5;3636.4;1969;30.0;61.3;8;3;2.0;2024;0;1;0;0;56.9608244;24.17891
68300.0;1;10;5033.4;1980;21.0;63.3;10;3;4.0;2024;0;1;0;0;56.9648933;24.2347623
40000.0;1;9;4927.2;1974;31.0;49.0;7;2;8.0;2024;0;1;0;0;56.9015765;24.2151134
34000.0;1;10;7606.9;1976;31.0;51.3;8;2;9.0;2024;0;1;0;0;56.9674932;24.011904
52000.0;1;5;2783.4;1963;30.0;40.7;3;2;1.0;2024;0;1;0;0;56.9683392;24.1838193
51500.0;1;5;3644.2;1965;37.0;40.6;3;2;4.0;2024;0;1;0;0;56.964633;24.1733955
90000.0;1;13;5261.5;1982;29.0;71.1;11;3;3.0;2024;0;1;0;0;56.9948723;24.1652165
4000.0;1;5;2734.8;1970;10.0;32.0;5;1;2.0;2024;0;1;0;0;56.9587246;24.0467365
49500.0;1;5;5099.5;1966;30.0;49.0;7;2;3.0;2024;0;1;0;0;56.9049726;24.1846715
11700.0;1;5;5829.2;1984;28.0;39.0;5;2;3.0;2024;1;0;0;0;56.9563147;24.1830717
100000.0;1;5;3187.6;2007;0.0;88.0;9;3;4.0;2024;0;1;0;0;56.9539758;23.9906784
32000.0;1;9;2450.4;1974;30.0;48.9;7;2;3.0;2024;0;1;0;0;56.929722;24.1772693
40000.0;1;5;5738.2;1976;30.0;68.9;12;3;3.0;2024;0;1;0;0;56.9545099;24.003793
39800.0;1;4;2095.5;1961;28.0;39.9;5;2;3.0;2024;0;1;0;0;56.9119746;24.1923233
37000.0;1;2;511.3;1962;25.0;42.5;5;2;2.0;2024;0;1;0;0;56.9543762;24.1830642
39000.0;1;10;7539.7;1985;15.0;51.7;8;2;9.0;2024;0;1;0;0;56.9382773;24.2093862
30000.0;1;9;16038.2;1977;30.0;37.1;7;1;8.0;2024;0;1;0;0;56.9648958;24.1877537
36000.0;1;5;6779.1;1985;35.0;52.7;7;2;5.0;2024;0;1;0;0;57.0378366;24.0278158
12500.0;1;3;877.3;1959;35.0;17.9;4;1;2.0;2024;0;1;0;0;56.9132763;24.2071919
5000.0;1;2;320.8;1913;45.0;30.5;2;1;1.0;2024;0;1;0;0;57.0013811;24.1053382
43300.0;1;5;4059.3;1970;30.0;49.6;7;2;1.0;2024;0;1;0;0;56.9691591;24.0547258
30550.0;1;3;1208.5;1959;20.0;42.5;9;2;3.0;2024;0;1;0;0;56.913376;24.1131401
38000.0;1;5;5903.0;1972;30.0;49.1;7;2;4.0;2024;0;1;0;0;56.9640865;24.0261641
37112.4;1;3;672.9;1960;20.0;48.5;6;2;3.0;2024;0;1;0;0;56.9382384;24.0467784
62000.0;1;10;6411.7;1977;31.0;64.5;9;3;8.0;2024;0;1;0;0;56.9636057;24.0134458
43000.0;1;10;6914.4;1976;30.0;64.1;9;3;9.0;2024;0;1;0;0;56.9625857;24.0141336
70000.0;5;6;2571.3;2007;10.0;114.6;6;2;1.0;2024;0;1;0;0;56.9410133;24.004761
45000.0;1;9;4870.8;1990;17.0;78.9;12;4;7.0;2024;0;1;0;0;56.9005482;24.0982889
39900.0;1;5;3823.3;1965;40.0;61.0;10;3;5.0;2024;0;1;0;0;56.9094549;24.1795544
29000.0;1;9;6866.1;1986;10.0;40.0;6;1;3.0;2024;0;1;0;0;56.9412022;24.2123703
40850.0;1;6;4496.6;1966;30.0;41.9;6;2;6.0;2024;0;1;0;0;56.9705633;24.1291347
27500.0;1;12;4165.6;1982;30.0;33.8;6;1;8.0;2024;0;1;0;0;56.96527;24.0188949
34000.0;1;5;5368.9;1969;30.0;30.5;5;1;4.0;2024;0;1;0;0;56.9613238;24.17744
50000.0;1;5;1975.4;1960;30.0;41.4;5;2;4.0;2024;0;1;0;0;56.9641031;24.1495967
41500.0;1;5;5336.3;1968;30.0;31.6;4;1;5.0;2024;0;1;0;0;56.9166292;24.0920511
58000.0;1;9;7352.5;1981;30.0;51.7;8;2;4.0;2024;0;1;0;0;56.9340673;24.1997919
26500.0;1;9;15676.6;1973;30.0;36.0;6;1;2.0;2024;0;1;0;0;56.9587021;24.1739688
53000.0;1;9;4151.9;1983;15.0;63.9;10;3;4.0;2024;0;1;0;0;56.9348544;24.2091259
45000.0;1;5;3640.7;1963;30.0;42.0;5;2;4.0;2024;0;1;0;0;56.9137726;24.1866564
26000.0;1;5;3877.0;1973;20.0;49.9;7;2;1.0;2024;0;1;0;0;56.9606928;24.0080432
81000.0;1;10;7359.4;1978;30.0;90.2;14;5;1.0;2019;1;0;0;0;56.9652507;24.0544682
50000.0;1;5;3605.6;1973;30.0;46.4;7;2;2.0;2024;0;1;0;0;56.9569353;24.1733795
29000.0;1;9;12074.3;1987;28.0;34.8;7;1;5.0;2024;0;1;0;0;56.9421883;24.22545
12000.0;1;9;9632.3;1979;30.0;31.9;8;1;6.0;2024;1;0;0;0;56.9658001;24.2368039
28125.0;1;5;7847.3;1969;30.0;37.9;7;2;2.0;2024;0;1;0;0;56.9040588;24.2012599
37140.0;2;10;4116.8;1990;5.0;42.1;5;1;1.0;2024;0;1;0;0;56.9849497;24.1699683
55000.0;1;9;2464.3;1979;30.0;64.4;10;3;6.0;2024;0;1;0;0;56.9565406;24.1679358
48747.0;2;5;6324.5;1975;30.0;55.7;10;2;3.0;2024;0;1;0;0;56.9126126;24.0938018
65000.0;1;9;9469.5;1981;30.0;78.7;14;3;2.0;2024;0;1;0;0;56.9522006;24.1772376
22500.0;1;5;4720.1;1966;30.0;42.8;5;2;4.0;2024;0;1;0;0;56.9058195;24.1867728
109073.41;1;10;5910.9;2021;0.0;51.3;5;2;6.0;2024;0;1;0;0;56.9407052;24.2287518
30000.0;1;9;2776.2;1985;15.0;76.4;14;3;6.0;2024;0;1;0;0;56.9474754;24.1893052
3800.0;1;2;159.9;1928;45.0;31.4;4;1;1.0;2024;0;1;0;0;57.0445702;24.1712241
24000.0;1;5;7655.3;1971;30.0;27.2;4;1;3.0;2024;0;0;1;0;56.9634333;24.0245709
62052.0;1;8;4942.0;1980;19.0;64.6;7;3;4.0;2024;0;1;0;0;56.927688;24.0916286
30000.0;1;5;5064.0;1977;25.0;50.1;8;2;4.0;2024;0;1;0;0;57.030506;24.105054
43950.0;1;5;5959.6;1975;25.0;67.3;10;3;1.0;2024;0;1;0;0;56.9572042;24.1980735
51810.0;2;5;3010.4;1983;10.0;65.2;8;3;5.0;2024;0;1;0;0;56.9325077;24.1828525
29000.0;1;9;3436.9;1989;10.0;41.1;6;1;5.0;2024;0;1;0;0;56.940636;24.2124231
30000.0;1;11;6852.0;1991;27.0;46.0;6;1;4.0;2024;0;1;0;0;56.900561;24.0859868
41800.0;1;5;3026.2;1975;15.0;53.9;7;2;5.0;2024;0;1;0;0;56.9746108;24.2293125
54000.0;1;10;4981.7;1977;31.0;51.6;9;2;8.0;2024;0;1;0;0;56.9634244;24.0145505
32000.0;1;12;5399.1;1977;31.0;46.0;6;1;1.0;2024;0;1;0;0;56.953042;24.0249414
25000.0;1;5;3994.5;1994;26.0;32.8;5;1;1.0;2024;0;1;0;0;56.934273;24.1850793
33000.0;1;5;3591.0;1965;20.0;41.5;5;2;5.0;2024;0;1;0;0;56.9610067;24.175031
31800.0;2;5;2477.8;1975;15.0;45.5;6;2;4.0;2024;0;1;0;0;56.9637721;24.06362
32800.0;1;5;4785.2;1974;30.0;49.6;7;2;5.0;2024;0;1;0;0;56.9626401;24.0163578
24400.0;1;5;3377.7;1966;30.0;26.4;4;1;5.0;2024;0;1;0;0;56.9698938;24.1811119
21000.0;1;9;4856.8;1979;15.0;50.1;8;2;8.0;2024;0;1;0;0;56.9586372;24.1678895
25000.0;1;5;3496.7;1971;27.0;36.2;6;2;1.0;2024;0;1;0;0;56.946519;24.0564179
41000.0;1;5;3472.7;1968;30.0;49.0;7;2;5.0;2024;0;1;0;0;56.9664505;24.1861481
35500.0;1;5;3929.2;1976;30.0;49.6;7;2;1.0;2024;0;1;0;0;56.9585162;24.0023671
10000.0;2;2;154.1;1910;65.0;29.4;4;2;2.0;2024;0;1;0;0;56.9601488;24.1477135
25000.0;1;3;764.2;1961;35.0;42.1;5;2;1.0;2024;0;1;0;0;56.9674031;24.1914286
28000.0;1;10;6982.5;1985;20.0;44.7;5;1;8.0;2024;0;1;0;0;56.9360579;24.2140343
30000.0;1;5;4206.7;1984;15.0;39.1;6;1;4.0;2024;0;1;0;0;56.9947493;24.2316914
70800.0;1;5;5980.2;1999;20.0;74.6;11;3;5.0;2024;0;1;0;0;56.9109044;24.0988699
32200.0;1;3;669.1;1952;40.0;58.7;10;3;1.0;2024;0;1;0;0;56.9417615;24.1494776
24600.0;1;10;2464.2;1980;25.0;62.4;10;3;8.0;2024;0;0;1;0;56.9669576;24.2355541
33500.0;1;6;2172.8;1961;31.0;42.8;5;2;3.0;2024;0;1;0;0;56.966172;24.0488391
46750.0;1;9;16848.7;1974;30.0;41.6;3;1;8.0;2024;0;1;0;0;56.9647186;24.1786968
38800.0;1;9;12456.2;1985;29.0;58.3;9;2;4.0;2024;0;1;0;0;56.9480772;24.1874593
52000.0;1;5;3837.5;1965;35.0;61.0;10;3;2.0;2024;0;1;0;0;56.9117098;24.1766546
20000.0;1;5;5097.8;1971;15.0;46.4;7;2;1.0;2024;0;1;0;0;57.0377354;24.0241752
53500.0;1;5;4953.1;1972;20.0;49.2;7;2;1.0;2024;0;1;0;0;56.9535048;24.0330208
25200.0;1;5;3539.2;1967;26.0;37.1;6;2;3.0;2024;0;1;0;0;56.9192658;24.1820525
25200.0;1;5;3161.8;1981;36.0;27.4;5;1;2.0;2024;0;1;0;0;56.9735026;24.239642
33000.0;1;5;4566.0;1963;25.0;44.9;7;2;2.0;2024;0;1;0;0;56.967004;24.1800024
37500.0;1;10;7363.2;1974;30.0;50.0;8;2;8.0;2024;0;1;0;0;56.9588246;24.0092025
39000.0;1;10;7009.2;1977;24.0;51.5;10;2;1.0;2024;0;1;0;0;56.9633405;24.0122559
27000.0;1;10;4882.9;1974;30.0;36.4;4;1;8.0;2024;0;1;0;0;56.9608108;24.0038296
52314.0;1;11;20582.5;1990;27.0;59.9;9;2;3.0;2024;0;1;0;0;56.9444567;24.0191103
33500.0;1;10;6982.5;1985;20.0;40.3;5;1;4.0;2024;0;1;0;0;56.9360579;24.2140343
25000.0;1;5;4240.1;1986;27.0;38.6;6;1;5.0;2024;0;1;0;0;56.9410219;24.2172048
30000.0;1;9;2462.7;1973;35.0;49.7;7;2;3.0;2024;0;1;0;0;56.9248433;24.1673123
20000.0;1;2;286.7;1896;70.0;35.8;5;2;1.0;2024;0;1;0;0;56.9606118;24.0498488
57000.0;1;13;4344.9;1980;30.0;48.5;5;2;8.0;2024;0;1;0;0;56.9154704;24.1757617
35000.0;1;5;3667.8;1966;30.0;47.3;7;2;2.0;2024;0;1;0;0;56.9171181;24.1820477
49000.0;1;14;4812.1;1972;30.0;47.5;7;2;4.0;2024;0;1;0;0;56.9866966;24.2302347
25000.0;1;5;6847.8;1968;30.0;50.2;8;2;5.0;2024;0;1;0;0;56.913785;24.1792833
24000.0;1;5;4374.9;1979;30.0;42.1;7;1;5.0;2024;0;1;0;0;56.9591137;24.1984167
98000.0;3;3;2500.8;1953;28.0;83.5;10;3;3.0;2024;0;1;0;0;56.9598984;24.0603475
21780.0;1;10;2393.8;1985;15.0;31.5;8;1;8.0;2024;0;1;0;0;56.9333703;24.2088788
64603.76;1;9;15210.8;1973;30.0;58.4;8;2;9.0;2024;0;1;0;0;56.9481911;24.0571559
45000.0;1;5;5737.8;1977;30.0;59.5;10;3;1.0;2024;0;1;0;0;56.9555696;23.9988955
110000.0;1;13;10033.2;1994;15.0;84.5;9;4;8.0;2024;0;1;0;0;56.9605938;24.0190512
67000.0;1;9;13471.2;1973;30.0;63.0;8;3;5.0;2024;0;1;0;0;56.9578862;24.1716962
68000.0;1;4;2631.6;1956;36.0;85.6;8;3;1.0;2024;0;1;0;0;56.9695627;24.0698613
107500.0;1;11;6790.1;2004;17.0;55.0;6;2;2.0;2024;0;1;0;0;56.8991672;24.0840902
64000.0;1;9;7335.0;1991;28.0;77.4;12;4;2.0;2024;0;1;0;0;56.9399718;24.214628
44000.0;1;10;6799.5;1974;29.0;61.5;8;3;7.0;2024;0;1;0;0;56.9613554;24.0022935
