Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
7600.0;15.79;1;5;4076.1;1979;45;47.4;6;2;56.968611;21.971667;5.0;2020;0;0;1;0
3000.0;162.33;1;2;379.5;1930;50;28.7;3;2;56.966667;23.153333;2.0;2020;0;0;1;0
20000.0;69.04;1;4;4686.4;2004;5;53.2;6;2;57.0375;22.775;1.0;2020;0;0;1;0
25000.0;70.58;1;5;2705.0;1973;30;46.9;7;2;56.966667;23.153333;4.0;2020;0;0;1;0
15000.0;42.43;1;3;2282.5;1982;20;67.3;10;3;56.968611;21.971667;3.0;2020;0;0;1;0
6000.0;173.53;3;2;288.2;1890;65;32.2;2;1;56.968611;21.971667;1.0;2020;0;0;1;0
7000.0;89.94;1;4;2101.5;1971;20;34.8;6;2;56.68;22.568333;2.0;2020;0;0;1;0
5600.0;28.69;1;5;3308.5;1968;30;26.0;4;1;56.68;22.568333;5.0;2020;0;0;1;0
9000.0;18.31;1;4;2366.9;1964;50;45.5;6;2;56.968611;21.971667;3.0;2020;0;0;1;0
28500.0;225.39;1;3;657.8;1963;35;58.4;7;3;57.246667;22.588611;2.0;2020;0;0;1;0
7000.0;78.16;1;3;730.9;1962;40;45.6;6;2;57.246667;22.588611;2.0;2020;0;0;1;0
1360.0;73.91;3;2;258.6;1920;40;15.6;1;1;56.666389;22.493611;2.0;2020;0;0;1;0
3440.0;94.36;5;2;247.5;1980;50;24.6;2;1;56.666389;22.493611;1.0;2020;0;0;1;0
4300.0;50.98;1;5;3584.0;1963;20;40.1;5;2;56.966667;23.153333;2.0;2020;0;0;1;0
5600.0;33.56;1;5;6023.1;1990;10;32.9;5;1;56.968611;21.971667;4.0;2020;0;0;1;0
13000.0;224.92;4;2;440.5;1954;45;46.2;6;2;56.535;21.166111;2.0;2020;0;0;1;0
25000.0;116.05;1;5;4245.3;1993;0;56.8;7;2;56.966667;23.153333;3.0;2020;0;0;1;0
25000.0;154.01;1;3;1869.3;1980;15;72.4;9;3;56.535;21.166111;3.0;2020;0;0;1;0
4050.0;490.58;2;1;100.3;1870;65;42.5;3;2;56.968611;21.971667;1.0;2020;0;0;1;0
7000.0;69.69;1;4;3172.8;1984;15;46.6;6;2;56.666389;22.493611;2.0;2020;0;0;1;0
4200.0;98.78;1;2;671.7;1967;45;50.4;6;2;57.0375;22.775;2.0;2020;0;0;1;0
10000.0;62.6;1;5;3360.5;1969;10;55.9;8;3;56.68;22.568333;2.0;2020;0;0;1;0
4000.0;551.92;3;2;219.4;1930;30;46.1;5;3;57.0375;22.775;2.0;2020;0;0;0;1
3000.0;91.57;1;1;86.0;1874;70;20.1;3;1;56.968611;21.971667;1.0;2020;0;0;1;0
2850.0;103.64;2;3;659.3;1966;25;42.1;6;2;56.966667;23.153333;3.0;2020;0;0;1;0
11000.0;38.24;1;5;4151.2;1983;20;38.4;6;1;56.68;22.568333;5.0;2020;0;0;1;0
10000.0;84.27;1;3;1324.3;1968;35;42.1;5;2;56.535;21.166111;1.0;2020;0;0;1;0
4500.0;16.25;1;4;2352.3;1966;45;41.0;5;2;56.968611;21.971667;1.0;2020;0;0;1;0
4000.0;38.24;1;5;4151.2;1983;20;38.4;6;1;56.68;22.568333;4.0;2020;0;0;1;0
1500.0;100.76;1;2;234.6;1853;70;23.4;2;1;56.968611;21.971667;2.0;2020;0;0;1;0
10080.0;232.49;1;3;1321.5;1973;25;66.1;12;3;56.535;21.166111;2.0;2018;0;0;1;0
7800.0;15.75;1;5;4076.1;1979;45;47.3;6;2;56.968611;21.971667;3.0;2020;0;0;1;0
3425.0;129.49;4;2;179.8;1881;50;23.9;3;1;56.966667;23.153333;2.0;2020;1;0;0;0
33600.0;177.1;3;3;634.7;1880;65;64.5;5;3;56.968611;21.971667;2.0;2020;0;0;1;0
15000.0;65.41;1;4;2324.5;1964;35;39.3;6;2;57.246667;22.588611;1.0;2020;0;0;1;0
7000.0;135.85;3;2;465.3;1930;50;44.9;7;2;56.968611;21.971667;2.0;2020;0;0;1;0
8500.0;43.66;1;4;2347.2;1966;35;40.6;5;2;56.68;22.568333;1.0;2020;0;0;1;0
15000.0;12.66;1;3;856.3;1970;35;21.5;4;1;56.968611;21.971667;3.0;2020;0;0;1;0
4500.0;24.53;1;5;3393.7;1971;30;39.0;7;2;56.966667;23.153333;5.0;2020;0;0;1;0
15000.0;80.05;1;3;730.9;1962;40;45.8;4;2;57.246667;22.588611;2.0;2020;0;0;1;0
