Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
8000.0;17.64;1;9;5031.1;1980;20.0;32.8;5;1;55.875;26.535556;3.0;2024;1;0;0;0
8000.0;21.73;1;5;3287.2;1973;33.0;37.2;6;2;55.875;26.535556;4.0;2024;1;0;0;0
22500.0;77.21;1;3;647.9;1958;40.0;44.0;5;2;55.875;26.535556;2.0;2024;1;0;0;0
10000.0;46.1;1;9;2481.2;1988;29.0;32.4;5;1;55.875;26.535556;9.0;2024;1;0;0;0
3500.0;22.15;1;5;3199.4;1970;35.0;25.4;4;1;55.875;26.535556;2.0;2024;1;0;0;0
33000.0;68.5;1;5;5035.0;1987;10.0;46.8;7;2;55.875;26.535556;4.0;2024;1;0;0;0
15000.0;65.81;1;5;2811.0;1989;10.0;72.6;8;3;55.875;26.535556;3.0;2024;0;0;0;1
15000.0;96.45;1;9;2473.6;1972;31.0;89.3;8;3;55.875;26.535556;6.0;2024;1;0;0;0
4000.0;41.52;1;5;3199.4;1970;35.0;49.8;7;2;55.875;26.535556;5.0;2024;1;0;0;0
2300.0;31.08;1;5;4805.3;1967;30.0;25.8;4;1;55.875;26.535556;3.0;2024;1;0;0;0
17500.0;17.54;1;3;2340.9;1957;30.0;58.6;7;2;55.875;26.535556;2.0;2024;0;0;0;1
3600.0;28.78;1;5;8473.4;1989;27.0;29.9;5;1;55.875;26.535556;4.0;2024;0;0;0;1
10000.0;21.45;1;5;3287.2;1973;33.0;38.8;6;2;55.875;26.535556;3.0;2024;1;0;0;0
15000.0;20.59;1;4;3467.8;1960;40.0;43.3;7;2;55.875;26.535556;4.0;2024;1;0;0;0
8700.0;36.47;1;5;3339.8;1976;30.0;29.6;5;1;55.875;26.535556;2.0;2024;1;0;0;0
45000.0;62.09;1;5;2467.4;1991;10.0;60.2;9;4;55.875;26.535556;2.0;2024;1;0;0;0
5500.0;61.89;1;5;4908.9;1971;30.0;44.8;7;2;55.875;26.535556;5.0;2024;1;0;0;0
15000.0;74.5;1;5;3341.4;1983;28.0;60.8;8;3;55.875;26.535556;3.0;2024;1;0;0;0
30000.0;50.66;1;9;15730.1;1992;28.0;80.2;11;4;55.875;26.535556;8.0;2024;1;0;0;0
12620.0;700.45;5;2;249.2;1920;65.0;118.1;13;3;55.875;26.535556;1.5;2024;0;0;0;1
13000.0;37.78;1;5;4445.7;1979;29.0;46.8;7;2;55.875;26.535556;4.0;2024;1;0;0;0
21000.0;51.55;1;5;2683.8;1964;30.0;39.8;7;2;55.875;26.535556;5.0;2024;1;0;0;0
1227.94;29.68;1;5;7021.8;1976;30.0;45.7;6;2;55.875;26.535556;5.0;2001;1;0;0;0
3800.0;43.05;1;2;1944.7;1812;54.0;31.0;5;1;55.875;26.535556;1.0;2020;0;0;0;1
13000.0;27.31;1;5;5748.0;1980;20.0;46.4;6;2;55.875;26.535556;3.0;2024;1;0;0;0
27500.0;21.84;1;4;4008.5;1957;50.0;49.6;7;2;55.875;26.535556;3.0;2024;1;0;0;0
