Darījuma summa, EUR;Pārdotā zemes kopplatība, m2;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema;Platums;Garums
25000.0;14.74;2;4;969.0;1912;65.0;28.6;4;1;4.0;2024;0;1;0;0;56.9744438;24.1438248
73500.0;49.3;1;5;10331.9;1998;0.0;43.5;3;1;1.0;2024;0;1;0;0;56.9725774;24.1622686
30000.0;11.08;2;5;1727.8;1912;60.0;21.5;3;1;2.0;2024;0;1;0;0;56.9744279;24.1436376
30000.0;16.85;2;5;1727.8;1912;60.0;32.7;4;1;4.0;2024;0;1;0;0;56.9744279;24.1436376
30000.0;19.78;2;5;1727.8;1912;60.0;38.4;5;2;2.0;2024;0;1;0;0;56.9744279;24.1436376
30000.0;11.44;2;5;1727.8;1912;60.0;22.2;3;1;4.0;2024;0;1;0;0;56.9744279;24.1436376
44000.0;57.71;1;5;4707.1;1965;30.0;47.2;7;2;5.0;2024;0;1;0;0;56.982296;24.2507524
42000.0;39.87;1;9;3680.9;1989;0.0;47.4;6;1;5.0;2024;0;1;0;0;56.9004029;24.0937476
130000.0;41.81;2;6;3609.6;1910;29.0;57.9;4;2;3.0;2024;0;1;0;0;56.9576976;24.1266479
115500.0;27.32;2;7;2735.2;1913;30.0;65.2;4;3;6.0;2024;0;1;0;0;56.9607895;24.135576
69000.0;27.06;3;7;771.6;1935;31.0;48.5;7;2;2.0;2024;0;1;0;0;56.9593802;24.1389033
177200.0;69.12;1;8;4824.8;2024;0.0;77.6;7;4;4.0;2024;0;1;0;0;56.9528812;24.2121201
45000.0;67.83;1;4;774.7;1963;35.0;42.3;5;2;3.0;2024;0;1;0;0;56.9405498;24.0705302
56000.0;18.24;2;5;3390.7;1875;48.0;43.6;3;1;5.0;2024;0;1;0;0;56.9501133;24.120492
118780.0;32.06;2;5;1284.2;1912;39.0;55.4;4;3;4.0;2024;0;1;0;0;56.9572977;24.1477032
35000.0;49.57;1;5;11641.8;1986;28.0;46.1;6;2;3.0;2024;0;1;0;0;56.9513931;24.1966253
80000.0;37.64;2;5;2093.8;1900;33.0;87.2;10;4;5.0;2024;0;1;0;0;56.9508718;24.1399019
10000.0;33.32;1;5;5458.8;1972;15.0;31.8;5;1;2.0;2024;0;1;0;0;57.0265384;24.0441164
32500.0;33.15;1;5;3549.2;1971;30.0;30.0;5;1;4.0;2024;0;1;0;0;56.945136;24.0569144
133100.0;56.43;1;7;4195.8;2023;0.0;59.7;5;3;7.0;2024;0;1;0;0;56.9527742;24.2129029
180700.0;69.21;1;8;4824.8;2024;0.0;77.7;7;4;5.0;2024;0;1;0;0;56.9528812;24.2121201
80000.0;75.93;3;5;1325.9;1928;41.0;55.8;6;2;4.0;2024;0;1;0;0;56.9719465;24.1371642
85000.0;56.37;3;5;1036.8;1902;45.0;78.1;9;3;5.0;2024;0;1;0;0;56.9639053;24.1360211
173710.0;114.17;2;5;1435.4;1939;30.0;114.6;12;5;5.0;2024;0;1;0;0;56.9566433;24.1344974
8500.0;10.3;3;6;1696.5;1890;59.0;29.7;4;1;1.0;2024;0;1;0;0;56.9411872;24.1238788
54500.0;75.24;1;5;2814.6;1961;20.0;54.2;7;3;3.0;2024;0;1;0;0;56.9652511;24.0498983
184697.96;60.59;4;9;4378.7;2024;0.0;63.0;5;3;3.0;2024;0;1;0;0;56.993518;24.1673952
24000.0;31.89;1;9;4298.1;1986;30.0;35.2;6;1;8.0;2024;0;1;0;0;56.9011147;24.1435104
39000.0;40.94;1;5;4161.7;1982;29.0;38.8;6;1;4.0;2024;0;1;0;0;56.9495175;24.2030907
45000.0;46.17;1;12;4472.4;1976;30.0;50.5;7;2;12.0;2024;0;1;0;0;56.9338456;24.1533834
33500.0;40.37;1;9;7499.8;1971;30.0;50.9;7;2;1.0;2024;0;1;0;0;56.9306574;24.1774565
4500.0;63.16;1;2;318.5;1880;56.0;33.8;3;2;2.0;2024;0;1;0;0;56.9630381;24.1451306
70000.0;17.65;3;5;1398.8;1900;27.0;28.4;2;1;3.0;2024;0;1;0;0;56.9551182;24.1438621
61500.0;37.4;1;5;10331.9;1998;0.0;33.0;3;1;1.0;2024;0;1;0;0;56.9725774;24.1622686
119000.0;115.72;2;6;1336.7;1912;31.0;86.4;7;4;5.0;2024;0;1;0;0;56.9390885;24.1443689
6500.0;97.58;1;3;699.3;1951;29.0;61.8;9;3;1.0;2024;0;1;0;0;56.9657184;24.0650136
25000.0;41.93;1;5;4427.9;1975;30.0;43.0;7;1;4.0;2024;0;1;0;0;56.9644886;24.1952877
270400.0;27.51;2;7;3201.1;1900;40.0;134.9;11;6;3.0;2024;0;1;0;0;56.948848;24.1120554
72500.0;96.72;1;3;2111.8;2022;0.0;45.2;3;2;3.0;2024;0;1;0;0;57.0225189;24.1440081
4000.0;48.76;2;3;1133.3;1920;38.0;22.0;2;1;3.0;2024;0;1;0;0;56.9650729;24.0723166
58000.0;43.42;1;5;4685.3;1999;10.0;57.8;9;2;5.0;2024;0;1;0;0;56.9107114;24.0976723
34500.0;60.02;1;9;9893.2;1971;31.0;51.0;7;2;1.0;2024;0;1;0;0;56.9005298;24.2047503
29000.0;25.25;1;12;4358.9;1971;30.0;45.6;6;2;4.0;2024;0;1;0;0;56.992947;24.242514
39900.0;22.97;1;5;4957.9;1972;20.0;29.1;5;1;4.0;2024;0;1;0;0;56.9298887;24.0740108
63000.0;22.5;2;5;1672.3;1910;21.0;46.4;5;2;1.0;2024;0;1;0;0;56.9695253;24.0993546
123900.0;61.19;1;5;10331.9;1998;0.0;54.0;2;1;2.0;2024;0;1;0;0;56.9725774;24.1622686
30000.0;56.87;1;5;2191.5;1978;30.0;55.5;9;3;1.0;2024;0;1;0;0;57.0346084;24.0574039
114003.0;101.62;1;4;1854.0;2008;12.0;91.4;8;3;1.0;2024;0;1;0;0;57.0195228;24.136928
82000.0;12.79;1;7;11796.1;1911;41.0;44.3;5;2;3.0;2024;0;1;0;0;56.9578261;24.1287776
95990.0;405.22;2;4;1051.5;1880;56.0;166.0;18;6;0.0;2024;0;1;0;0;56.9536607;24.1309248
211000.0;335.29;1;1;842.1;2024;0.0;113.2;10;4;1.0;2024;0;1;0;0;56.9516024;23.985474
192000.0;83.43;1;6;5234.5;2023;0.0;79.7;7;4;6.0;2024;0;1;0;0;56.9092483;24.1042159
10000.0;22.03;7;3;1125.5;1915;38.0;22.7;2;1;3.0;2024;0;1;0;0;56.9929495;24.1278353
57300.0;49.19;1;5;4572.3;1961;35.0;42.9;6;2;4.0;2024;0;1;0;0;56.9467165;24.0658632
28000.0;146.16;4;2;567.0;1910;51.0;48.6;6;2;1.0;2024;0;1;0;0;56.9361842;24.1020869
82000.0;36.73;1;5;8257.0;2023;0.0;35.0;3;1;5.0;2024;0;1;0;0;56.9289577;24.0719524
27500.0;37.76;1;5;3363.4;1964;25.0;30.7;5;1;4.0;2024;0;1;0;0;56.9846354;24.2474218
15000.0;32.81;1;5;3604.5;1965;35.0;28.2;4;1;1.0;2024;0;1;0;0;56.9129935;24.1832265
50000.0;38.71;1;9;4924.2;1979;35.0;51.2;10;2;2.0;2024;0;1;0;0;56.9747724;24.2264571
131800.0;54.45;1;6;5982.5;2024;0.0;53.1;4;2;4.0;2024;0;1;0;0;56.9546203;24.2437789
24000.0;33.43;1;9;3881.2;1968;31.0;34.2;4;1;8.0;2024;0;1;0;0;56.9999927;24.1292182
134240.0;29.2;3;6;2122.7;1900;50.0;83.9;8;3;2.0;2024;0;1;0;0;56.9531802;24.126534
114000.0;54.78;1;8;4824.8;2024;0.0;61.5;5;3;1.0;2024;0;1;0;0;56.9528812;24.2121201
50000.0;66.94;1;5;3549.2;1971;30.0;60.7;8;3;2.0;2024;0;1;0;0;56.945136;24.0569144
23000.0;35.92;7;3;1125.5;1915;38.0;37.0;4;2;1.0;2024;0;1;0;0;56.9929495;24.1278353
7000.0;40.63;2;2;253.8;1910;31.0;22.0;2;1;1.0;2024;0;1;0;0;56.9859867;24.1787624
35000.0;113.26;1;5;3088.4;1970;30.0;72.3;10;3;4.0;2024;0;1;0;0;56.9731571;24.0622243
111200.0;41.06;1;8;4824.8;2024;0.0;46.1;4;2;3.0;2024;0;1;0;0;56.9528812;24.2121201
42000.0;21.5;2;5;1200.5;1938;29.0;38.4;6;2;1.0;2024;0;1;0;0;56.9609096;24.1353497
25000.0;60.47;1;5;2794.9;1956;50.0;51.5;8;2;2.0;2024;0;1;0;0;56.9411582;24.0582428
18000.0;30.18;1;5;6655.2;1970;30.0;25.2;4;1;5.0;2024;0;1;0;0;56.9037863;24.2027712
316000.0;33.09;1;7;14806.5;2018;4.0;112.2;4;1;7.0;2024;0;1;0;0;56.9613987;24.1121479
32950.0;26.29;1;6;2303.9;1900;60.0;28.8;3;1;1.0;2024;0;1;0;0;56.9537313;24.1555516
40000.0;42.2;1;5;2754.8;1962;20.0;40.1;5;2;5.0;2024;0;1;0;0;56.9709278;24.1035998
3000.0;190.0;2;1;226.4;1890;60.0;24.8;3;1;1.0;2024;0;1;0;0;56.9833177;24.1630279
48000.0;80.51;1;9;12674.8;1970;30.0;60.4;9;3;2.0;2024;0;1;0;0;56.898317;24.2103223
45000.0;19.19;1;6;3002.2;1920;45.0;49.4;7;2;6.0;2024;0;1;0;0;56.9371075;24.1581683
46000.0;43.59;1;5;4014.8;1978;30.0;46.0;8;2;5.0;2024;0;1;0;0;56.957741;24.0330867
211950.0;98.65;1;6;5982.5;2024;0.0;96.2;9;4;6.0;2024;0;1;0;0;56.9546203;24.2437789
196000.0;98.45;1;6;5982.5;2024;0.0;96.0;9;4;4.0;2024;0;1;0;0;56.9546203;24.2437789
52000.0;48.22;1;10;5847.6;1989;15.0;69.8;9;3;1.0;2024;0;1;0;0;56.8992993;24.0959416
35000.0;51.96;1;5;4065.9;1972;30.0;38.4;5;2;2.0;2024;0;1;0;0;56.9606914;24.0268461
37000.0;42.21;1;4;4801.6;1929;55.0;35.0;3;1;3.0;2024;0;1;0;0;56.9360982;24.1587649
98406.0;41.06;1;8;4824.8;2024;0.0;46.1;4;2;3.0;2024;0;1;0;0;56.9528812;24.2121201
23000.0;29.49;1;5;3399.5;1971;10.0;25.3;4;1;4.0;2024;0;1;0;0;56.9420963;24.0403772
136000.0;86.01;1;5;4557.7;2023;0.0;67.7;7;3;1.0;2024;0;1;0;0;56.917341;24.1778531
60000.0;67.2;1;10;12926.3;1983;29.0;79.9;13;3;1.0;2024;0;1;0;0;56.9453405;24.1962263
152100.0;71.07;1;6;5982.5;2024;0.0;69.3;6;3;6.0;2024;0;1;0;0;56.9546203;24.2437789
104000.0;31.71;2;10;9999.5;2017;0.0;51.4;4;2;2.0;2024;0;1;0;0;56.9756878;24.1685041
116000.0;57.27;3;6;1332.6;2016;0.0;54.7;5;2;4.0;2024;0;1;0;0;56.9652469;24.1787747
15000.0;21.16;7;2;1170.3;1915;43.0;21.8;2;1;-1.0;2024;0;1;0;0;56.9929136;24.1275673
92600.0;13.37;1;6;2011.8;2019;0.0;22.8;2;1;3.0;2024;0;1;0;0;56.9605928;24.1103003
88000.0;15.2;3;6;3513.3;1914;32.0;36.8;3;2;3.0;2024;0;1;0;0;56.9647163;24.1414536
37500.0;38.67;1;10;7816.6;1990;27.0;51.2;8;2;8.0;2024;0;1;0;0;56.9018259;24.0963532
120000.0;39.85;1;7;1950.4;2017;0.0;134.9;8;3;5.0;2024;0;1;0;0;56.9573798;24.1253886
47000.0;58.05;1;5;7147.9;1970;30.0;61.8;8;3;4.0;2024;0;1;0;0;56.9157771;24.0931307
63000.0;175.64;1;3;649.0;1963;10.0;66.7;6;3;2.0;2024;0;1;0;0;56.9881292;24.1668897
38000.0;62.18;1;5;3375.9;1966;30.0;46.7;9;2;2.0;2024;0;1;0;0;56.9926603;24.2407948
105000.0;34.62;2;5;2093.8;1900;33.0;80.2;10;4;4.0;2024;0;1;0;0;56.9508718;24.1399019
49500.0;27.02;1;6;2303.9;1900;60.0;29.6;4;1;3.0;2024;0;1;0;0;56.9537313;24.1555516
38000.0;59.29;1;5;3582.4;1960;35.0;44.3;6;2;2.0;2024;0;1;0;0;57.0008337;24.123852
24000.0;52.09;1;5;3394.5;1961;27.0;40.6;6;2;4.0;2024;0;1;0;0;57.0009229;24.1253517
92947.0;76.06;8;3;949.9;1947;30.0;61.1;7;3;1.0;2024;0;1;0;0;56.9348957;24.0632876
48000.0;55.83;1;5;6519.5;1981;29.0;37.8;3;1;4.0;2024;0;1;0;0;56.986953;24.135909
73000.0;38.6;2;4;1393.1;1905;45.0;40.7;4;1;1.0;2024;0;1;0;0;56.9604486;24.1368473
175500.0;29.82;1;7;7713.5;2012;8.0;111.3;5;3;3.0;2024;0;1;0;0;56.9612105;24.148859
44000.0;66.4;1;5;3605.7;1963;29.0;41.5;5;2;5.0;2024;0;1;0;0;56.9785091;24.1718626
156000.0;75.84;1;5;4059.1;2024;0.0;62.8;7;3;2.0;2024;0;1;0;0;56.9740269;24.2278594
49980.0;56.69;6;5;899.0;1914;30.0;33.4;4;1;5.0;2024;0;1;0;0;56.9543418;24.1451946
175000.0;94.74;1;5;6022.3;2023;0.0;67.1;6;3;2.0;2024;0;1;0;0;56.9768071;24.1692287
50000.0;42.24;4;3;525.2;1898;65.0;63.3;6;2;2.0;2024;0;1;0;0;56.9520709;24.1378411
92000.0;65.82;2;9;4201.2;2012;0.0;45.7;3;1;6.0;2024;0;1;0;0;56.9517355;24.0010223
38000.0;57.51;1;5;4820.4;1966;30.0;47.8;6;2;5.0;2024;0;1;0;0;56.9763321;24.2499363
38000.0;90.85;1;5;7095.1;1969;31.0;60.2;8;3;4.0;2024;0;1;0;0;56.9011192;24.2061421
105000.0;33.05;1;5;4019.2;1958;30.0;55.6;6;2;5.0;2024;0;1;0;0;56.9698442;24.098109
78000.0;61.56;1;9;7353.1;1987;28.0;59.1;9;3;6.0;2024;0;1;0;0;56.9542657;24.1930231
90000.0;20.02;1;9;11938.3;2017;1.0;39.1;4;2;5.0;2024;0;1;0;0;56.9886702;24.1689025
155000.0;82.06;1;6;5234.5;2023;0.0;78.4;7;4;1.0;2024;0;1;0;0;56.9092483;24.1042159
111900.0;15.79;1;5;1888.3;2021;1.0;45.7;4;2;5.0;2024;0;1;0;0;56.9400893;24.126575
36000.0;29.89;1;5;5317.9;1970;30.0;31.4;5;1;4.0;2024;0;1;0;0;56.9001271;24.2041708
30000.0;27.04;1;5;1943.5;1976;30.0;21.6;2;1;1.0;2024;0;1;0;0;56.9422008;24.1544078
26900.0;37.11;1;5;4598.6;1962;30.0;30.6;4;1;3.0;2024;0;1;0;0;56.9867772;24.2385556
30000.0;62.7;5;6;905.8;1920;60.0;78.4;5;2;2.0;2024;0;1;0;0;56.9395731;24.1387625
36000.0;92.81;1;2;912.6;1950;45.0;44.5;7;2;1.0;2024;0;1;0;0;56.9846748;24.197641
136900.0;80.46;1;5;10331.9;1998;0.0;71.0;2;1;3.0;2024;0;1;0;0;56.9725774;24.1622686
16900.0;63.16;1;2;318.5;1880;56.0;33.8;3;2;2.0;2024;0;1;0;0;56.9630381;24.1451306
45000.0;39.87;1;3;2459.3;1966;10.0;54.2;4;2;3.0;2024;0;1;0;0;56.9855554;24.2391831
168500.0;77.74;1;5;10331.9;1998;0.0;68.6;2;1;5.0;2024;0;1;0;0;56.9725774;24.1622686
59920.0;42.19;1;5;1943.5;1976;30.0;33.7;3;2;1.0;2024;0;1;0;0;56.9422008;24.1544078
41600.0;100.39;1;2;371.6;1930;50.0;29.6;5;1;1.0;2024;0;1;0;0;56.9380597;24.0582409
123900.0;54.25;1;6;5982.5;2024;0.0;52.9;4;2;3.0;2024;0;1;0;0;56.9546203;24.2437789
174000.0;82.06;1;6;5234.5;2023;0.0;78.4;7;4;2.0;2024;0;1;0;0;56.9092483;24.1042159
118500.0;53.02;1;6;5982.5;2024;0.0;51.7;4;2;4.0;2024;0;1;0;0;56.9546203;24.2437789
42000.0;95.01;1;5;7282.7;1969;30.0;62.8;8;3;3.0;2024;0;1;0;0;56.9002015;24.2083628
97400.0;41.15;1;8;4824.8;2024;0.0;46.2;4;2;2.0;2024;0;1;0;0;56.9528812;24.2121201
176600.0;104.48;1;6;3235.6;2024;0.0;65.1;6;3;6.0;2024;0;1;0;0;56.9612043;24.2393533
148000.0;99.99;1;6;3235.6;2024;0.0;62.3;6;3;2.0;2024;0;1;0;0;56.9612043;24.2393533
126000.0;85.22;1;6;3235.6;2024;0.0;53.1;5;2;3.0;2024;0;1;0;0;56.9612043;24.2393533
28000.0;63.17;2;2;1114.7;1955;31.0;32.8;4;1;1.0;2024;0;1;0;0;56.9851844;24.2007879
48800.0;55.67;1;5;6702.1;1969;34.0;49.1;7;2;3.0;2024;0;1;0;0;56.9717675;24.0685061
5800.0;42.6;1;2;462.7;1907;65.0;22.7;2;1;2.0;2024;0;1;0;0;57.0017588;24.1184326
21500.0;55.9;1;5;4462.6;1975;20.0;42.7;7;1;3.0;2024;0;1;0;0;57.0307373;24.0366499
69000.0;50.38;1;5;4572.3;1961;35.0;44.1;6;2;5.0;2024;0;1;0;0;56.9467165;24.0658632
16900.0;15.14;1;5;2321.5;1913;65.0;28.2;3;1;4.0;2024;0;1;0;0;56.9404456;24.1504197
36000.0;47.7;1;12;4326.1;1984;20.0;32.0;5;1;3.0;2024;0;1;0;0;56.9603541;24.0295172
25900.0;50.65;1;5;4210.1;1974;20.0;39.5;7;1;4.0;2024;0;1;0;0;56.9644695;24.196068
9500.0;13.85;3;6;2888.7;1900;48.0;25.6;2;1;6.0;2024;0;1;0;0;56.9556501;24.1537996
185000.0;75.25;1;9;3048.8;2017;6.0;87.2;6;3;2.0;2024;0;1;0;0;56.9691141;24.2364908
79000.0;51.4;1;5;7762.7;1972;30.0;58.6;6;3;4.0;2024;0;1;0;0;56.9545264;24.0340519
33000.0;33.66;1;5;3171.6;1978;15.0;27.0;4;1;4.0;2024;0;1;0;0;56.9527434;24.2053483
19000.0;34.96;2;3;794.2;1898;50.0;46.7;5;2;2.0;2024;0;1;0;0;56.946298;24.1401034
153730.0;67.58;1;6;5982.5;2024;0.0;65.9;6;3;3.0;2024;0;1;0;0;56.9546203;24.2437789
107550.0;53.12;1;6;5982.5;2024;0.0;51.8;4;2;3.0;2024;0;1;0;0;56.9546203;24.2437789
126992.54;42.22;4;9;4378.7;2024;0.0;43.9;4;2;8.0;2024;0;1;0;0;56.993518;24.1673952
212000.0;155.21;1;3;794.5;2023;0.0;100.6;7;3;3.0;2024;0;1;0;0;56.9567819;24.0612626
169500.0;119.67;1;5;10331.9;1998;0.0;105.6;3;1;1.0;2024;0;1;0;0;56.9725774;24.1622686
108500.0;35.54;3;6;3513.3;1914;32.0;88.6;12;4;4.0;2024;0;1;0;0;56.9647163;24.1414536
31000.0;15.83;4;4;565.3;1914;65.0;20.9;3;1;3.0;2024;0;1;0;0;56.9459952;24.13683
156000.0;54.84;3;4;1999.3;2023;0.0;63.2;6;3;4.0;2024;0;1;0;0;56.944723;24.2349642
120000.0;72.81;1;4;2434.6;2006;16.0;65.7;5;3;3.0;2024;0;1;0;0;56.9725003;24.2278737
45500.0;45.88;1;9;2517.1;1977;19.0;60.6;9;3;7.0;2024;0;1;0;0;57.0311161;24.1097448
112800.0;53.12;1;6;5982.5;2024;0.0;51.8;4;2;6.0;2024;0;1;0;0;56.9546203;24.2437789
46000.0;29.01;1;16;6995.1;1988;0.0;45.4;5;1;16.0;2024;0;1;0;0;56.9485508;24.0000629
34000.0;14.58;2;5;1217.5;1912;35.0;27.6;3;1;4.0;2024;0;1;0;0;56.9614334;24.1494154
65000.0;75.12;1;6;4670.0;1979;22.0;53.3;6;2;4.0;2024;0;1;0;0;56.9325729;24.1537464
65000.0;33.46;2;3;331.1;1880;23.0;48.1;5;2;1.0;2024;0;1;0;0;56.9609006;24.1103202
87600.0;21.62;3;6;2122.7;1900;50.0;62.1;6;3;5.0;2024;0;1;0;0;56.9531802;24.126534
25000.0;27.78;1;5;2541.9;1972;30.0;34.9;6;2;2.0;2024;0;1;0;0;57.0307331;24.0535367
78000.0;50.71;1;9;4913.9;1986;28.0;63.1;10;3;5.0;2024;0;1;0;0;56.9431451;24.207865
36000.0;53.9;1;5;4588.9;1962;30.0;44.6;6;2;3.0;2024;0;1;0;0;56.9862821;24.2388099
24000.0;57.24;1;4;3383.6;1905;42.0;29.2;2;1;4.0;2024;0;1;0;0;56.9438751;24.1577078
56000.0;83.88;1;5;1887.5;1960;30.0;41.7;5;2;1.0;2024;0;1;0;0;56.943998;24.0651442
7700.0;6.25;4;4;720.2;1850;60.0;10.8;1;1;3.0;2024;0;1;0;0;56.9588523;24.1492403
170000.0;34.04;2;5;6351.3;2024;0.0;67.0;6;3;3.0;2024;0;1;0;0;56.9272858;24.0890012
84500.0;57.11;1;5;10331.9;1998;0.0;50.4;3;1;1.0;2024;0;1;0;0;56.9725774;24.1622686
86500.0;43.18;1;5;10331.9;1998;0.0;38.1;2;1;2.0;2024;0;1;0;0;56.9725774;24.1622686
114100.0;41.06;1;8;4824.8;2024;0.0;46.1;4;2;4.0;2024;0;1;0;0;56.9528812;24.2121201
57500.0;57.95;1;5;4618.3;1964;25.0;46.6;7;2;4.0;2024;0;1;0;0;56.9841611;24.2481367
50000.0;59.5;1;5;3642.9;1977;45.0;60.9;8;3;4.0;2024;0;1;0;0;56.9718411;24.2290959
90270.0;24.76;3;6;1934.5;1936;40.0;70.8;6;3;6.0;2024;0;1;0;0;56.9404428;24.1182675
280000.0;43.63;1;10;16155.6;2014;2.0;101.6;6;3;5.0;2024;0;1;0;0;56.9710469;24.1237162
48000.0;72.11;1;9;3273.9;1985;25.0;62.6;9;2;2.0;2024;0;1;0;0;56.9473918;24.1906204
38000.0;33.16;1;10;6629.8;1990;27.0;51.5;8;2;4.0;2024;0;1;0;0;56.8997256;24.0977997
105873.0;42.67;1;8;4824.8;2024;0.0;47.9;4;2;2.0;2024;0;1;0;0;56.9528812;24.2121201
117100.0;50.56;1;6;5982.5;2024;0.0;49.3;4;2;4.0;2024;0;1;0;0;56.9546203;24.2437789
24000.0;52.58;1;9;7391.9;1971;30.0;49.6;7;2;2.0;2024;0;1;0;0;56.8997483;24.2056328
107000.0;67.09;1;9;6603.9;2024;0.0;47.0;4;2;2.0;2024;0;1;0;0;56.9303306;24.1600011
60000.0;125.06;1;3;799.0;1963;10.0;50.9;5;2;1.0;2024;0;1;0;0;56.9882735;24.1662911
142539.0;54.42;1;8;4824.8;2024;0.0;61.1;5;3;4.0;2024;0;1;0;0;56.9528812;24.2121201
32000.0;29.8;1;10;4067.3;1973;25.0;27.9;4;1;6.0;2024;0;1;0;0;57.0044717;24.1273341
101000.0;20.02;3;6;2122.7;1900;50.0;57.5;6;3;1.0;2024;0;1;0;0;56.9531802;24.126534
140000.0;45.94;4;4;1903.8;1903;36.0;70.6;7;3;2.0;2024;0;1;0;0;56.9620138;24.1383458
108000.0;570.06;1;2;328.1;1953;40.0;63.0;5;3;2.0;2024;0;1;0;0;56.9722357;24.2680076
64400.0;50.0;1;5;3572.1;1960;30.0;43.0;3;2;5.0;2024;0;1;0;0;56.9436817;24.0612665
162000.0;71.07;1;6;5982.5;2024;0.0;69.3;6;3;5.0;2024;0;1;0;0;56.9546203;24.2437789
187500.0;68.94;1;8;4824.8;2024;0.0;77.4;7;4;7.0;2024;0;1;0;0;56.9528812;24.2121201
170000.0;81.57;3;4;631.0;1910;35.0;72.7;4;3;4.0;2024;0;1;0;0;56.9612554;24.1479673
23500.0;88.18;1;2;468.5;1908;60.0;31.9;3;2;1.0;2024;0;1;0;0;56.986017;24.1813405
101000.0;42.67;3;4;1228.9;1920;36.0;49.7;3;2;2.0;2024;0;1;0;0;56.9260065;24.0931839
54500.0;52.98;1;6;2253.0;1986;28.0;61.4;9;2;5.0;2024;0;1;0;0;56.9464087;24.0056558
47000.0;60.79;3;5;2002.7;1960;40.0;54.7;7;3;3.0;2024;0;1;0;0;56.9453082;24.0612825
52000.0;52.88;1;9;4852.4;1982;29.0;51.1;6;2;4.0;2024;0;1;0;0;56.9387834;24.1957935
25000.0;19.39;4;5;707.5;1910;70.0;28.3;3;1;4.0;2024;0;1;0;0;56.9519283;24.1454147
13000.0;27.61;2;2;437.4;1924;65.0;22.5;2;1;1.0;2024;0;1;0;0;56.9552859;24.149607
80000.0;98.75;1;3;2533.6;1956;30.0;56.0;4;2;1.0;2024;0;1;0;0;56.9705515;24.0710487
20000.0;70.47;1;5;2284.3;1985;15.0;40.1;4;1;3.0;2024;0;1;0;0;56.9590692;24.2947329
51500.0;90.42;1;3;989.8;1910;55.0;100.0;7;3;3.0;2024;0;1;0;0;56.9945621;24.1270856
79900.0;72.93;1;4;2434.6;2006;16.0;65.0;5;2;2.0;2024;0;1;0;0;56.9725003;24.2278737
45000.0;22.04;1;4;5572.6;1911;48.0;40.6;4;2;3.0;2024;0;1;0;0;56.9525243;24.1400411
5000.0;81.0;3;2;706.6;1900;45.0;23.9;2;1;1.0;2024;0;1;0;0;57.0191636;24.1268697
28496.0;35.89;1;9;11184.0;1984;20.0;44.4;6;1;8.0;2024;0;1;0;0;56.9340881;24.1958754
60000.0;55.49;1;5;1991.0;1912;60.0;52.2;6;3;2.0;2024;0;1;0;0;56.9423723;24.093827
38500.0;13.32;5;6;1954.1;1909;48.0;28.1;2;1;3.0;2024;0;1;0;0;56.9580365;24.1484374
29200.0;62.24;1;5;5039.7;1969;30.0;54.3;8;3;1.0;2024;0;1;0;0;56.9711704;24.0625432
61000.0;58.79;1;5;1991.0;1912;60.0;55.3;7;3;4.0;2024;0;1;0;0;56.9423723;24.093827
170000.0;152.41;1;4;2856.8;2005;0.0;102.3;7;3;4.0;2024;0;1;0;0;56.9379143;24.0346281
45000.0;18.76;1;7;11741.7;1986;28.0;68.6;8;3;4.0;2024;0;1;0;0;56.9668333;24.1705945
155000.0;22.21;1;6;2902.0;1880;30.0;80.5;5;2;2.0;2024;0;1;0;0;56.945957;24.1101135
66000.0;19.32;8;6;5295.2;1880;57.0;53.1;6;2;2.0;2024;0;1;0;0;56.9566207;24.1372393
40000.0;47.13;1;10;14626.4;1981;30.0;50.1;10;2;4.0;2024;0;1;0;0;56.9378677;24.1986868
18000.0;10.86;1;5;2160.5;1913;50.0;34.3;4;1;2.0;2024;0;1;0;0;56.9500302;24.1485374
152000.0;34.81;1;9;11938.3;2017;1.0;68.0;6;3;4.0;2024;0;1;0;0;56.9886702;24.1689025
7000.0;86.52;4;3;335.8;1903;70.0;28.1;4;2;2.0;2024;0;1;0;0;56.9243717;24.0781018
45000.0;36.65;1;14;4742.2;1973;31.0;33.3;4;1;12.0;2024;0;1;0;0;56.9883629;24.2366467
28566.0;32.46;1;5;3540.5;1970;23.0;20.7;3;2;5.0;2024;0;1;0;0;56.9929505;24.1915237
80840.0;56.52;1;6;5677.9;2009;10.0;56.6;5;1;3.0;2024;0;1;0;0;56.8969472;24.0869593
114000.0;34.39;5;4;873.9;1920;48.0;58.2;6;3;4.0;2024;0;1;0;0;56.9657666;24.1419358
109000.0;59.42;1;5;4059.1;2024;0.0;49.2;4;2;1.0;2024;0;1;0;0;56.9740269;24.2278594
194500.0;56.06;1;5;1403.2;1939;54.0;92.0;9;3;2.0;2024;0;1;0;0;56.9635548;24.1252119
37900.0;186.77;1;2;489.1;1962;20.0;49.0;5;2;1.0;2024;0;1;0;0;56.9310024;24.1767574
